Hour,Day-of-Week,Year,Month,Day,Vehicles
12,6,2023,3,19,10.0
13,6,2023,3,19,9.0
14,6,2023,3,19,14.0
15,6,2023,3,19,11.0
16,6,2023,3,19,10.0
17,6,2023,3,19,10.0
18,6,2023,3,19,9.0
19,6,2023,3,19,11.0
20,6,2023,3,19,9.0
21,6,2023,3,19,8.0
22,6,2023,3,19,10.0
23,6,2023,3,19,8.0
0,0,2023,3,20,12.0
1,0,2023,3,20,7.0
2,0,2023,3,20,7.0
3,0,2023,3,20,5.0
4,0,2023,3,20,6.0
5,0,2023,3,20,5.0
6,0,2023,3,20,5.0
7,0,2023,3,20,6.0
8,0,2023,3,20,6.0
9,0,2023,3,20,10.0
10,0,2023,3,20,13.0
11,0,2023,3,20,14.0
12,0,2023,3,20,14.0
13,0,2023,3,20,11.0
14,0,2023,3,20,15.0
15,0,2023,3,20,20.0
16,0,2023,3,20,18.0
17,0,2023,3,20,16.0
18,0,2023,3,20,17.0
19,0,2023,3,20,14.0
20,0,2023,3,20,13.0
21,0,2023,3,20,13.0
22,0,2023,3,20,12.0
23,0,2023,3,20,11.0
0,1,2023,3,21,9.0
1,1,2023,3,21,7.0
2,1,2023,3,21,6.0
3,1,2023,3,21,5.0
4,1,2023,3,21,6.0
5,1,2023,3,21,5.0
6,1,2023,3,21,5.0
7,1,2023,3,21,6.0
8,1,2023,3,21,7.0
9,1,2023,3,21,8.0
10,1,2023,3,21,12.0
11,1,2023,3,21,13.0
12,1,2023,3,21,13.0
13,1,2023,3,21,10.0
14,1,2023,3,21,15.0
15,1,2023,3,21,21.0
16,1,2023,3,21,20.0
17,1,2023,3,21,18.0
18,1,2023,3,21,20.0
19,1,2023,3,21,15.0
20,1,2023,3,21,14.0
21,1,2023,3,21,14.0
22,1,2023,3,21,12.0
23,1,2023,3,21,12.0
0,2,2023,3,22,9.0
1,2,2023,3,22,7.0
2,2,2023,3,22,7.0
3,2,2023,3,22,4.0
4,2,2023,3,22,5.0
5,2,2023,3,22,4.0
6,2,2023,3,22,4.0
7,2,2023,3,22,7.0
8,2,2023,3,22,7.0
9,2,2023,3,22,9.0
10,2,2023,3,22,12.0
11,2,2023,3,22,14.0
12,2,2023,3,22,14.0
13,2,2023,3,22,11.0
14,2,2023,3,22,16.0
15,2,2023,3,22,18.0
16,2,2023,3,22,16.0
17,2,2023,3,22,16.0
18,2,2023,3,22,18.0
19,2,2023,3,22,14.0
20,2,2023,3,22,13.0
21,2,2023,3,22,14.0
22,2,2023,3,22,13.0
23,2,2023,3,22,12.0
0,3,2023,3,23,10.0
1,3,2023,3,23,8.0
2,3,2023,3,23,7.0
3,3,2023,3,23,6.0
4,3,2023,3,23,6.0
5,3,2023,3,23,4.0
6,3,2023,3,23,4.0
7,3,2023,3,23,5.0
8,3,2023,3,23,6.0
9,3,2023,3,23,9.0
10,3,2023,3,23,15.0
11,3,2023,3,23,16.0
12,3,2023,3,23,18.0
13,3,2023,3,23,19.0
14,3,2023,3,23,27.0
15,3,2023,3,23,27.0
16,3,2023,3,23,25.0
17,3,2023,3,23,23.0
18,3,2023,3,23,25.0
19,3,2023,3,23,24.0
20,3,2023,3,23,19.0
21,3,2023,3,23,21.0
22,3,2023,3,23,19.0
23,3,2023,3,23,19.0
0,4,2023,3,24,34.0
1,4,2023,3,24,12.0
2,4,2023,3,24,9.0
3,4,2023,3,24,6.0
4,4,2023,3,24,6.0
5,4,2023,3,24,5.0
6,4,2023,3,24,6.0
7,4,2023,3,24,8.0
8,4,2023,3,24,9.0
9,4,2023,3,24,11.0
10,4,2023,3,24,30.0
11,4,2023,3,24,37.0
12,4,2023,3,24,35.0
13,4,2023,3,24,27.0
14,4,2023,3,24,30.0
15,4,2023,3,24,29.0
16,4,2023,3,24,25.0
17,4,2023,3,24,24.0
18,4,2023,3,24,21.0
19,4,2023,3,24,20.0
20,4,2023,3,24,17.0
21,4,2023,3,24,19.0
22,4,2023,3,24,18.0
23,4,2023,3,24,18.0
0,5,2023,3,25,37.0
1,5,2023,3,25,11.0
2,5,2023,3,25,9.0
3,5,2023,3,25,7.0
4,5,2023,3,25,8.0
5,5,2023,3,25,6.0
6,5,2023,3,25,7.0
7,5,2023,3,25,8.0
8,5,2023,3,25,8.0
9,5,2023,3,25,10.0
10,5,2023,3,25,20.0
11,5,2023,3,25,24.0
12,5,2023,3,25,24.0
13,5,2023,3,25,21.0
14,5,2023,3,25,22.0
15,5,2023,3,25,24.0
16,5,2023,3,25,21.0
17,5,2023,3,25,19.0
18,5,2023,3,25,18.0
19,5,2023,3,25,18.0
20,5,2023,3,25,16.0
21,5,2023,3,25,18.0
22,5,2023,3,25,19.0
23,5,2023,3,25,20.0
0,6,2023,3,26,23.0
1,6,2023,3,26,14.0
2,6,2023,3,26,10.0
3,6,2023,3,26,8.0
4,6,2023,3,26,9.0
5,6,2023,3,26,7.0
6,6,2023,3,26,7.0
7,6,2023,3,26,8.0
8,6,2023,3,26,9.0
9,6,2023,3,26,11.0
10,6,2023,3,26,20.0
11,6,2023,3,26,25.0
12,6,2023,3,26,23.0
13,6,2023,3,26,20.0
14,6,2023,3,26,20.0
15,6,2023,3,26,22.0
16,6,2023,3,26,20.0
17,6,2023,3,26,19.0
18,6,2023,3,26,19.0
19,6,2023,3,26,19.0
20,6,2023,3,26,19.0
21,6,2023,3,26,20.0
22,6,2023,3,26,21.0
23,6,2023,3,26,23.0
0,0,2023,3,27,14.0
1,0,2023,3,27,10.0
2,0,2023,3,27,6.0
3,0,2023,3,27,6.0
4,0,2023,3,27,6.0
5,0,2023,3,27,5.0
6,0,2023,3,27,5.0
7,0,2023,3,27,6.0
8,0,2023,3,27,7.0
9,0,2023,3,27,13.0
10,0,2023,3,27,18.0
11,0,2023,3,27,20.0
12,0,2023,3,27,20.0
13,0,2023,3,27,19.0
14,0,2023,3,27,21.0
15,0,2023,3,27,24.0
16,0,2023,3,27,24.0
17,0,2023,3,27,20.0
18,0,2023,3,27,21.0
19,0,2023,3,27,21.0
20,0,2023,3,27,17.0
21,0,2023,3,27,19.0
22,0,2023,3,27,19.0
23,0,2023,3,27,17.0
0,1,2023,3,28,14.0
1,1,2023,3,28,9.0
2,1,2023,3,28,6.0
3,1,2023,3,28,6.0
4,1,2023,3,28,6.0
5,1,2023,3,28,5.0
6,1,2023,3,28,6.0
7,1,2023,3,28,6.0
8,1,2023,3,28,7.0
9,1,2023,3,28,11.0
10,1,2023,3,28,19.0
11,1,2023,3,28,21.0
12,1,2023,3,28,21.0
13,1,2023,3,28,18.0
14,1,2023,3,28,21.0
15,1,2023,3,28,23.0
16,1,2023,3,28,23.0
17,1,2023,3,28,19.0
18,1,2023,3,28,22.0
19,1,2023,3,28,23.0
20,1,2023,3,28,18.0
21,1,2023,3,28,19.0
22,1,2023,3,28,19.0
23,1,2023,3,28,17.0
0,2,2023,3,29,17.0
1,2,2023,3,29,9.0
2,2,2023,3,29,7.0
3,2,2023,3,29,7.0
4,2,2023,3,29,6.0
5,2,2023,3,29,5.0
6,2,2023,3,29,6.0
7,2,2023,3,29,7.0
8,2,2023,3,29,8.0
9,2,2023,3,29,11.0
10,2,2023,3,29,20.0
11,2,2023,3,29,21.0
12,2,2023,3,29,22.0
13,2,2023,3,29,19.0
14,2,2023,3,29,22.0
15,2,2023,3,29,24.0
16,2,2023,3,29,23.0
17,2,2023,3,29,19.0
18,2,2023,3,29,21.0
19,2,2023,3,29,21.0
20,2,2023,3,29,17.0
21,2,2023,3,29,18.0
22,2,2023,3,29,18.0
23,2,2023,3,29,17.0
0,3,2023,3,30,16.0
1,3,2023,3,30,9.0
2,3,2023,3,30,7.0
3,3,2023,3,30,6.0
4,3,2023,3,30,6.0
5,3,2023,3,30,5.0
6,3,2023,3,30,6.0
7,3,2023,3,30,6.0
8,3,2023,3,30,8.0
9,3,2023,3,30,11.0
10,3,2023,3,30,16.0
11,3,2023,3,30,19.0
12,3,2023,3,30,20.0
13,3,2023,3,30,17.0
14,3,2023,3,30,20.0
15,3,2023,3,30,22.0
16,3,2023,3,30,22.0
17,3,2023,3,30,19.0
18,3,2023,3,30,19.0
19,3,2023,3,30,19.0
20,3,2023,3,30,19.0
21,3,2023,3,30,17.0
22,3,2023,3,30,18.0
23,3,2023,3,30,19.0
0,4,2023,3,31,34.0
1,4,2023,3,31,20.0
2,4,2023,3,31,14.0
3,4,2023,3,31,10.0
4,4,2023,3,31,10.0
5,4,2023,3,31,9.0
6,4,2023,3,31,9.0
7,4,2023,3,31,11.0
8,4,2023,3,31,14.0
9,4,2023,3,31,18.0
10,4,2023,3,31,27.0
11,4,2023,3,31,33.0
12,4,2023,3,31,30.0
13,4,2023,3,31,24.0
14,4,2023,3,31,25.0
15,4,2023,3,31,25.0
16,4,2023,3,31,24.0
17,4,2023,3,31,22.0
18,4,2023,3,31,22.0
19,4,2023,3,31,22.0
20,4,2023,3,31,19.0
21,4,2023,3,31,19.0
22,4,2023,3,31,20.0
23,4,2023,3,31,21.0
0,5,2023,4,1,16.0
1,5,2023,4,1,10.0
2,5,2023,4,1,7.0
3,5,2023,4,1,6.0
4,5,2023,4,1,4.0
5,5,2023,4,1,5.0
6,5,2023,4,1,6.0
7,5,2023,4,1,7.0
8,5,2023,4,1,11.0
9,5,2023,4,1,16.0
10,5,2023,4,1,19.0
11,5,2023,4,1,21.0
12,5,2023,4,1,23.0
13,5,2023,4,1,22.0
14,5,2023,4,1,22.0
15,5,2023,4,1,23.0
16,5,2023,4,1,25.0
17,5,2023,4,1,24.0
18,5,2023,4,1,29.0
19,5,2023,4,1,42.0
20,5,2023,4,1,54.0
21,5,2023,4,1,38.0
22,5,2023,4,1,36.0
23,5,2023,4,1,27.0
0,6,2023,4,2,18.0
1,6,2023,4,2,14.0
2,6,2023,4,2,11.0
3,6,2023,4,2,8.0
4,6,2023,4,2,6.0
5,6,2023,4,2,6.0
6,6,2023,4,2,6.0
7,6,2023,4,2,8.0
8,6,2023,4,2,11.0
9,6,2023,4,2,17.0
10,6,2023,4,2,15.0
11,6,2023,4,2,17.0
12,6,2023,4,2,20.0
13,6,2023,4,2,19.0
14,6,2023,4,2,19.0
15,6,2023,4,2,18.0
16,6,2023,4,2,20.0
17,6,2023,4,2,18.0
18,6,2023,4,2,18.0
19,6,2023,4,2,23.0
20,6,2023,4,2,28.0
21,6,2023,4,2,21.0
22,6,2023,4,2,20.0
23,6,2023,4,2,18.0
0,0,2023,4,3,18.0
1,0,2023,4,3,8.0
2,0,2023,4,3,9.0
3,0,2023,4,3,5.0
4,0,2023,4,3,5.0
5,0,2023,4,3,6.0
6,0,2023,4,3,6.0
7,0,2023,4,3,7.0
8,0,2023,4,3,11.0
9,0,2023,4,3,14.0
10,0,2023,4,3,19.0
11,0,2023,4,3,20.0
12,0,2023,4,3,23.0
13,0,2023,4,3,22.0
14,0,2023,4,3,24.0
15,0,2023,4,3,29.0
16,0,2023,4,3,36.0
17,0,2023,4,3,33.0
18,0,2023,4,3,29.0
19,0,2023,4,3,27.0
20,0,2023,4,3,26.0
21,0,2023,4,3,26.0
22,0,2023,4,3,25.0
23,0,2023,4,3,23.0
0,1,2023,4,4,14.0
1,1,2023,4,4,9.0
2,1,2023,4,4,7.0
3,1,2023,4,4,5.0
4,1,2023,4,4,5.0
5,1,2023,4,4,6.0
6,1,2023,4,4,6.0
7,1,2023,4,4,7.0
8,1,2023,4,4,9.0
9,1,2023,4,4,14.0
10,1,2023,4,4,19.0
11,1,2023,4,4,20.0
12,1,2023,4,4,23.0
13,1,2023,4,4,23.0
14,1,2023,4,4,24.0
15,1,2023,4,4,26.0
16,1,2023,4,4,33.0
17,1,2023,4,4,32.0
18,1,2023,4,4,26.0
19,1,2023,4,4,25.0
20,1,2023,4,4,25.0
21,1,2023,4,4,25.0
22,1,2023,4,4,24.0
23,1,2023,4,4,22.0
0,2,2023,4,5,13.0
1,2,2023,4,5,10.0
2,2,2023,4,5,8.0
3,2,2023,4,5,6.0
4,2,2023,4,5,5.0
5,2,2023,4,5,5.0
6,2,2023,4,5,6.0
7,2,2023,4,5,6.0
8,2,2023,4,5,10.0
9,2,2023,4,5,14.0
10,2,2023,4,5,20.0
11,2,2023,4,5,22.0
12,2,2023,4,5,26.0
13,2,2023,4,5,25.0
14,2,2023,4,5,27.0
15,2,2023,4,5,26.0
16,2,2023,4,5,31.0
17,2,2023,4,5,27.0
18,2,2023,4,5,23.0
19,2,2023,4,5,25.0
20,2,2023,4,5,29.0
21,2,2023,4,5,25.0
22,2,2023,4,5,23.0
23,2,2023,4,5,20.0
0,3,2023,4,6,11.0
1,3,2023,4,6,10.0
2,3,2023,4,6,8.0
3,3,2023,4,6,6.0
4,3,2023,4,6,6.0
5,3,2023,4,6,5.0
6,3,2023,4,6,5.0
7,3,2023,4,6,6.0
8,3,2023,4,6,9.0
9,3,2023,4,6,10.0
10,3,2023,4,6,15.0
11,3,2023,4,6,17.0
12,3,2023,4,6,18.0
13,3,2023,4,6,18.0
14,3,2023,4,6,23.0
15,3,2023,4,6,29.0
16,3,2023,4,6,37.0
17,3,2023,4,6,34.0
18,3,2023,4,6,29.0
19,3,2023,4,6,30.0
20,3,2023,4,6,28.0
21,3,2023,4,6,25.0
22,3,2023,4,6,21.0
23,3,2023,4,6,19.0
0,4,2023,4,7,13.0
1,4,2023,4,7,10.0
2,4,2023,4,7,8.0
3,4,2023,4,7,6.0
4,4,2023,4,7,5.0
5,4,2023,4,7,4.0
6,4,2023,4,7,6.0
7,4,2023,4,7,6.0
8,4,2023,4,7,8.0
9,4,2023,4,7,12.0
10,4,2023,4,7,16.0
11,4,2023,4,7,18.0
12,4,2023,4,7,19.0
13,4,2023,4,7,17.0
14,4,2023,4,7,21.0
15,4,2023,4,7,25.0
16,4,2023,4,7,29.0
17,4,2023,4,7,27.0
18,4,2023,4,7,21.0
19,4,2023,4,7,21.0
20,4,2023,4,7,20.0
21,4,2023,4,7,18.0
22,4,2023,4,7,16.0
23,4,2023,4,7,14.0
0,5,2023,4,8,14.0
1,5,2023,4,8,10.0
2,5,2023,4,8,8.0
3,5,2023,4,8,6.0
4,5,2023,4,8,5.0
5,5,2023,4,8,5.0
6,5,2023,4,8,6.0
7,5,2023,4,8,6.0
8,5,2023,4,8,9.0
9,5,2023,4,8,13.0
10,5,2023,4,8,17.0
11,5,2023,4,8,20.0
12,5,2023,4,8,20.0
13,5,2023,4,8,18.0
14,5,2023,4,8,23.0
15,5,2023,4,8,20.0
16,5,2023,4,8,22.0
17,5,2023,4,8,20.0
18,5,2023,4,8,22.0
19,5,2023,4,8,30.0
20,5,2023,4,8,34.0
21,5,2023,4,8,31.0
22,5,2023,4,8,26.0
23,5,2023,4,8,22.0
0,6,2023,4,9,16.0
1,6,2023,4,9,10.0
2,6,2023,4,9,8.0
3,6,2023,4,9,5.0
4,6,2023,4,9,5.0
5,6,2023,4,9,5.0
6,6,2023,4,9,5.0
7,6,2023,4,9,7.0
8,6,2023,4,9,8.0
9,6,2023,4,9,12.0
10,6,2023,4,9,14.0
11,6,2023,4,9,15.0
12,6,2023,4,9,15.0
13,6,2023,4,9,15.0
14,6,2023,4,9,15.0
15,6,2023,4,9,14.0
16,6,2023,4,9,16.0
17,6,2023,4,9,14.0
18,6,2023,4,9,13.0
19,6,2023,4,9,14.0
20,6,2023,4,9,16.0
21,6,2023,4,9,14.0
22,6,2023,4,9,13.0
23,6,2023,4,9,13.0
0,0,2023,4,10,9.0
1,0,2023,4,10,7.0
2,0,2023,4,10,6.0
3,0,2023,4,10,6.0
4,0,2023,4,10,5.0
5,0,2023,4,10,6.0
6,0,2023,4,10,6.0
7,0,2023,4,10,5.0
8,0,2023,4,10,7.0
9,0,2023,4,10,9.0
10,0,2023,4,10,15.0
11,0,2023,4,10,17.0
12,0,2023,4,10,15.0
13,0,2023,4,10,16.0
14,0,2023,4,10,20.0
15,0,2023,4,10,27.0
16,0,2023,4,10,32.0
17,0,2023,4,10,25.0
18,0,2023,4,10,21.0
19,0,2023,4,10,19.0
20,0,2023,4,10,17.0
21,0,2023,4,10,17.0
22,0,2023,4,10,15.0
23,0,2023,4,10,14.0
0,1,2023,4,11,12.0
1,1,2023,4,11,9.0
2,1,2023,4,11,7.0
3,1,2023,4,11,6.0
4,1,2023,4,11,5.0
5,1,2023,4,11,5.0
6,1,2023,4,11,6.0
7,1,2023,4,11,5.0
8,1,2023,4,11,6.0
9,1,2023,4,11,10.0
10,1,2023,4,11,16.0
11,1,2023,4,11,17.0
12,1,2023,4,11,17.0
13,1,2023,4,11,15.0
14,1,2023,4,11,18.0
15,1,2023,4,11,22.0
16,1,2023,4,11,24.0
17,1,2023,4,11,20.0
18,1,2023,4,11,18.0
19,1,2023,4,11,18.0
20,1,2023,4,11,15.0
21,1,2023,4,11,16.0
22,1,2023,4,11,15.0
23,1,2023,4,11,14.0
0,2,2023,4,12,13.0
1,2,2023,4,12,10.0
2,2,2023,4,12,9.0
3,2,2023,4,12,6.0
4,2,2023,4,12,5.0
5,2,2023,4,12,5.0
6,2,2023,4,12,7.0
7,2,2023,4,12,6.0
8,2,2023,4,12,8.0
9,2,2023,4,12,12.0
10,2,2023,4,12,25.0
11,2,2023,4,12,23.0
12,2,2023,4,12,20.0
13,2,2023,4,12,17.0
14,2,2023,4,12,18.0
15,2,2023,4,12,20.0
16,2,2023,4,12,22.0
17,2,2023,4,12,20.0
18,2,2023,4,12,20.0
19,2,2023,4,12,22.0
20,2,2023,4,12,26.0
21,2,2023,4,12,26.0
22,2,2023,4,12,26.0
23,2,2023,4,12,24.0
0,3,2023,4,13,16.0
1,3,2023,4,13,9.0
2,3,2023,4,13,8.0
3,3,2023,4,13,5.0
4,3,2023,4,13,6.0
5,3,2023,4,13,6.0
6,3,2023,4,13,7.0
7,3,2023,4,13,6.0
8,3,2023,4,13,8.0
9,3,2023,4,13,11.0
10,3,2023,4,13,15.0
11,3,2023,4,13,15.0
12,3,2023,4,13,16.0
13,3,2023,4,13,13.0
14,3,2023,4,13,14.0
15,3,2023,4,13,17.0
16,3,2023,4,13,19.0
17,3,2023,4,13,20.0
18,3,2023,4,13,17.0
19,3,2023,4,13,17.0
20,3,2023,4,13,16.0
21,3,2023,4,13,15.0
22,3,2023,4,13,16.0
23,3,2023,4,13,14.0
0,4,2023,4,14,15.0
1,4,2023,4,14,7.0
2,4,2023,4,14,9.0
3,4,2023,4,14,5.0
4,4,2023,4,14,6.0
5,4,2023,4,14,6.0
6,4,2023,4,14,6.0
7,4,2023,4,14,5.0
8,4,2023,4,14,7.0
9,4,2023,4,14,10.0
10,4,2023,4,14,15.0
11,4,2023,4,14,16.0
12,4,2023,4,14,17.0
13,4,2023,4,14,14.0
14,4,2023,4,14,14.0
15,4,2023,4,14,15.0
16,4,2023,4,14,16.0
17,4,2023,4,14,17.0
18,4,2023,4,14,16.0
19,4,2023,4,14,17.0
20,4,2023,4,14,16.0
21,4,2023,4,14,14.0
22,4,2023,4,14,16.0
23,4,2023,4,14,14.0
0,5,2023,4,15,15.0
1,5,2023,4,15,7.0
2,5,2023,4,15,8.0
3,5,2023,4,15,5.0
4,5,2023,4,15,4.0
5,5,2023,4,15,5.0
6,5,2023,4,15,5.0
7,5,2023,4,15,6.0
8,5,2023,4,15,7.0
9,5,2023,4,15,10.0
10,5,2023,4,15,13.0
11,5,2023,4,15,14.0
12,5,2023,4,15,14.0
13,5,2023,4,15,12.0
14,5,2023,4,15,12.0
15,5,2023,4,15,13.0
16,5,2023,4,15,14.0
17,5,2023,4,15,14.0
18,5,2023,4,15,14.0
19,5,2023,4,15,15.0
20,5,2023,4,15,16.0
21,5,2023,4,15,12.0
22,5,2023,4,15,13.0
23,5,2023,4,15,13.0
0,6,2023,4,16,14.0
1,6,2023,4,16,7.0
2,6,2023,4,16,5.0
3,6,2023,4,16,5.0
4,6,2023,4,16,5.0
5,6,2023,4,16,6.0
6,6,2023,4,16,7.0
7,6,2023,4,16,7.0
8,6,2023,4,16,7.0
9,6,2023,4,16,10.0
10,6,2023,4,16,14.0
11,6,2023,4,16,14.0
12,6,2023,4,16,15.0
13,6,2023,4,16,12.0
14,6,2023,4,16,12.0
15,6,2023,4,16,11.0
16,6,2023,4,16,11.0
17,6,2023,4,16,12.0
18,6,2023,4,16,11.0
19,6,2023,4,16,14.0
20,6,2023,4,16,17.0
21,6,2023,4,16,13.0
22,6,2023,4,16,14.0
23,6,2023,4,16,14.0
0,0,2023,4,17,11.0
1,0,2023,4,17,6.0
2,0,2023,4,17,5.0
3,0,2023,4,17,5.0
4,0,2023,4,17,5.0
5,0,2023,4,17,6.0
6,0,2023,4,17,5.0
7,0,2023,4,17,6.0
8,0,2023,4,17,6.0
9,0,2023,4,17,10.0
10,0,2023,4,17,16.0
11,0,2023,4,17,19.0
12,0,2023,4,17,17.0
13,0,2023,4,17,15.0
14,0,2023,4,17,17.0
15,0,2023,4,17,17.0
16,0,2023,4,17,18.0
17,0,2023,4,17,18.0
18,0,2023,4,17,18.0
19,0,2023,4,17,16.0
20,0,2023,4,17,14.0
21,0,2023,4,17,14.0
22,0,2023,4,17,13.0
23,0,2023,4,17,13.0
0,1,2023,4,18,10.0
1,1,2023,4,18,7.0
2,1,2023,4,18,6.0
3,1,2023,4,18,5.0
4,1,2023,4,18,5.0
5,1,2023,4,18,5.0
6,1,2023,4,18,5.0
7,1,2023,4,18,5.0
8,1,2023,4,18,6.0
9,1,2023,4,18,8.0
10,1,2023,4,18,13.0
11,1,2023,4,18,16.0
12,1,2023,4,18,16.0
13,1,2023,4,18,13.0
14,1,2023,4,18,14.0
15,1,2023,4,18,16.0
16,1,2023,4,18,21.0
17,1,2023,4,18,19.0
18,1,2023,4,18,18.0
19,1,2023,4,18,17.0
20,1,2023,4,18,15.0
21,1,2023,4,18,15.0
22,1,2023,4,18,13.0
23,1,2023,4,18,13.0
0,2,2023,4,19,11.0
1,2,2023,4,19,8.0
2,2,2023,4,19,8.0
3,2,2023,4,19,5.0
4,2,2023,4,19,5.0
5,2,2023,4,19,5.0
6,2,2023,4,19,6.0
7,2,2023,4,19,5.0
8,2,2023,4,19,5.0
9,2,2023,4,19,10.0
10,2,2023,4,19,14.0
11,2,2023,4,19,15.0
12,2,2023,4,19,14.0
13,2,2023,4,19,11.0
14,2,2023,4,19,14.0
15,2,2023,4,19,13.0
16,2,2023,4,19,13.0
17,2,2023,4,19,14.0
18,2,2023,4,19,13.0
19,2,2023,4,19,13.0
20,2,2023,4,19,12.0
21,2,2023,4,19,11.0
22,2,2023,4,19,12.0
23,2,2023,4,19,11.0
0,3,2023,4,20,30.0
1,3,2023,4,20,9.0
2,3,2023,4,20,8.0
3,3,2023,4,20,6.0
4,3,2023,4,20,6.0
5,3,2023,4,20,6.0
6,3,2023,4,20,6.0
7,3,2023,4,20,6.0
8,3,2023,4,20,6.0
9,3,2023,4,20,9.0
10,3,2023,4,20,13.0
11,3,2023,4,20,15.0
12,3,2023,4,20,14.0
13,3,2023,4,20,12.0
14,3,2023,4,20,13.0
15,3,2023,4,20,14.0
16,3,2023,4,20,14.0
17,3,2023,4,20,14.0
18,3,2023,4,20,16.0
19,3,2023,4,20,20.0
20,3,2023,4,20,22.0
21,3,2023,4,20,17.0
22,3,2023,4,20,17.0
23,3,2023,4,20,15.0
0,4,2023,4,21,18.0
1,4,2023,4,21,8.0
2,4,2023,4,21,7.0
3,4,2023,4,21,5.0
4,4,2023,4,21,5.0
5,4,2023,4,21,5.0
6,4,2023,4,21,5.0
7,4,2023,4,21,7.0
8,4,2023,4,21,7.0
9,4,2023,4,21,8.0
10,4,2023,4,21,12.0
11,4,2023,4,21,14.0
12,4,2023,4,21,14.0
13,4,2023,4,21,12.0
14,4,2023,4,21,12.0
15,4,2023,4,21,13.0
16,4,2023,4,21,13.0
17,4,2023,4,21,13.0
18,4,2023,4,21,14.0
19,4,2023,4,21,18.0
20,4,2023,4,21,20.0
21,4,2023,4,21,17.0
22,4,2023,4,21,17.0
23,4,2023,4,21,15.0
0,5,2023,4,22,18.0
1,5,2023,4,22,9.0
2,5,2023,4,22,7.0
3,5,2023,4,22,6.0
4,5,2023,4,22,6.0
5,5,2023,4,22,5.0
6,5,2023,4,22,7.0
7,5,2023,4,22,6.0
8,5,2023,4,22,7.0
9,5,2023,4,22,8.0
10,5,2023,4,22,10.0
11,5,2023,4,22,12.0
12,5,2023,4,22,12.0
13,5,2023,4,22,10.0
14,5,2023,4,22,10.0
15,5,2023,4,22,11.0
16,5,2023,4,22,11.0
17,5,2023,4,22,10.0
18,5,2023,4,22,11.0
19,5,2023,4,22,15.0
20,5,2023,4,22,18.0
21,5,2023,4,22,17.0
22,5,2023,4,22,15.0
23,5,2023,4,22,15.0
0,6,2023,4,23,27.0
1,6,2023,4,23,11.0
2,6,2023,4,23,9.0
3,6,2023,4,23,7.0
4,6,2023,4,23,7.0
5,6,2023,4,23,6.0
6,6,2023,4,23,8.0
7,6,2023,4,23,7.0
8,6,2023,4,23,7.0
9,6,2023,4,23,10.0
10,6,2023,4,23,10.0
11,6,2023,4,23,12.0
12,6,2023,4,23,11.0
13,6,2023,4,23,11.0
14,6,2023,4,23,12.0
15,6,2023,4,23,11.0
16,6,2023,4,23,11.0
17,6,2023,4,23,10.0
18,6,2023,4,23,11.0
19,6,2023,4,23,13.0
20,6,2023,4,23,15.0
21,6,2023,4,23,13.0
22,6,2023,4,23,14.0
23,6,2023,4,23,13.0
0,0,2023,4,24,13.0
1,0,2023,4,24,7.0
2,0,2023,4,24,7.0
3,0,2023,4,24,4.0
4,0,2023,4,24,5.0
5,0,2023,4,24,4.0
6,0,2023,4,24,5.0
7,0,2023,4,24,7.0
8,0,2023,4,24,7.0
9,0,2023,4,24,8.0
10,0,2023,4,24,11.0
11,0,2023,4,24,13.0
12,0,2023,4,24,12.0
13,0,2023,4,24,11.0
14,0,2023,4,24,10.0
15,0,2023,4,24,12.0
16,0,2023,4,24,12.0
17,0,2023,4,24,10.0
18,0,2023,4,24,12.0
19,0,2023,4,24,10.0
20,0,2023,4,24,10.0
21,0,2023,4,24,10.0
22,0,2023,4,24,10.0
23,0,2023,4,24,8.0
0,1,2023,4,25,10.0
1,1,2023,4,25,8.0
2,1,2023,4,25,7.0
3,1,2023,4,25,5.0
4,1,2023,4,25,5.0
5,1,2023,4,25,5.0
6,1,2023,4,25,6.0
7,1,2023,4,25,6.0
8,1,2023,4,25,7.0
9,1,2023,4,25,8.0
10,1,2023,4,25,11.0
11,1,2023,4,25,14.0
12,1,2023,4,25,12.0
13,1,2023,4,25,12.0
14,1,2023,4,25,11.0
15,1,2023,4,25,12.0
16,1,2023,4,25,12.0
17,1,2023,4,25,10.0
18,1,2023,4,25,11.0
19,1,2023,4,25,10.0
20,1,2023,4,25,10.0
21,1,2023,4,25,10.0
22,1,2023,4,25,10.0
23,1,2023,4,25,8.0
0,2,2023,4,26,11.0
1,2,2023,4,26,7.0
2,2,2023,4,26,7.0
3,2,2023,4,26,6.0
4,2,2023,4,26,5.0
5,2,2023,4,26,5.0
6,2,2023,4,26,6.0
7,2,2023,4,26,6.0
8,2,2023,4,26,6.0
9,2,2023,4,26,8.0
10,2,2023,4,26,11.0
11,2,2023,4,26,13.0
12,2,2023,4,26,12.0
13,2,2023,4,26,12.0
14,2,2023,4,26,11.0
15,2,2023,4,26,11.0
16,2,2023,4,26,11.0
17,2,2023,4,26,10.0
18,2,2023,4,26,11.0
19,2,2023,4,26,9.0
20,2,2023,4,26,9.0
21,2,2023,4,26,10.0
22,2,2023,4,26,9.0
23,2,2023,4,26,8.0
0,3,2023,4,27,10.0
1,3,2023,4,27,8.0
2,3,2023,4,27,7.0
3,3,2023,4,27,5.0
4,3,2023,4,27,4.0
5,3,2023,4,27,5.0
6,3,2023,4,27,5.0
