Hour,Day-of-Week,Year,Month,Day,Vehicles
12,6,2023,3,19,25.0
13,6,2023,3,19,24.0
14,6,2023,3,19,24.0
15,6,2023,3,19,25.0
16,6,2023,3,19,24.0
17,6,2023,3,19,25.0
18,6,2023,3,19,24.0
19,6,2023,3,19,27.0
20,6,2023,3,19,26.0
21,6,2023,3,19,25.0
22,6,2023,3,19,26.0
23,6,2023,3,19,26.0
0,0,2023,3,20,28.0
1,0,2023,3,20,22.0
2,0,2023,3,20,21.0
3,0,2023,3,20,20.0
4,0,2023,3,20,17.0
5,0,2023,3,20,16.0
6,0,2023,3,20,16.0
7,0,2023,3,20,22.0
8,0,2023,3,20,23.0
9,0,2023,3,20,30.0
10,0,2023,3,20,38.0
11,0,2023,3,20,47.0
12,0,2023,3,20,46.0
13,0,2023,3,20,42.0
14,0,2023,3,20,44.0
15,0,2023,3,20,42.0
16,0,2023,3,20,42.0
17,0,2023,3,20,41.0
18,0,2023,3,20,41.0
19,0,2023,3,20,43.0
20,0,2023,3,20,42.0
21,0,2023,3,20,39.0
22,0,2023,3,20,38.0
23,0,2023,3,20,36.0
0,1,2023,3,21,35.0
1,1,2023,3,21,32.0
2,1,2023,3,21,26.0
3,1,2023,3,21,24.0
4,1,2023,3,21,20.0
5,1,2023,3,21,17.0
6,1,2023,3,21,19.0
7,1,2023,3,21,23.0
8,1,2023,3,21,23.0
9,1,2023,3,21,27.0
10,1,2023,3,21,37.0
11,1,2023,3,21,47.0
12,1,2023,3,21,47.0
13,1,2023,3,21,42.0
14,1,2023,3,21,44.0
15,1,2023,3,21,43.0
16,1,2023,3,21,41.0
17,1,2023,3,21,40.0
18,1,2023,3,21,42.0
19,1,2023,3,21,43.0
20,1,2023,3,21,42.0
21,1,2023,3,21,39.0
22,1,2023,3,21,38.0
23,1,2023,3,21,37.0
0,2,2023,3,22,35.0
1,2,2023,3,22,31.0
2,2,2023,3,22,27.0
3,2,2023,3,22,24.0
4,2,2023,3,22,21.0
5,2,2023,3,22,18.0
6,2,2023,3,22,19.0
7,2,2023,3,22,23.0
8,2,2023,3,22,24.0
9,2,2023,3,22,30.0
10,2,2023,3,22,38.0
11,2,2023,3,22,50.0
12,2,2023,3,22,46.0
13,2,2023,3,22,44.0
14,2,2023,3,22,45.0
15,2,2023,3,22,43.0
16,2,2023,3,22,40.0
17,2,2023,3,22,41.0
18,2,2023,3,22,43.0
19,2,2023,3,22,44.0
20,2,2023,3,22,43.0
21,2,2023,3,22,41.0
22,2,2023,3,22,39.0
23,2,2023,3,22,36.0
0,3,2023,3,23,35.0
1,3,2023,3,23,33.0
2,3,2023,3,23,26.0
3,3,2023,3,23,24.0
4,3,2023,3,23,21.0
5,3,2023,3,23,20.0
6,3,2023,3,23,19.0
7,3,2023,3,23,22.0
8,3,2023,3,23,23.0
9,3,2023,3,23,28.0
10,3,2023,3,23,38.0
11,3,2023,3,23,37.0
12,3,2023,3,23,36.0
13,3,2023,3,23,33.0
14,3,2023,3,23,35.0
15,3,2023,3,23,36.0
16,3,2023,3,23,36.0
17,3,2023,3,23,36.0
18,3,2023,3,23,36.0
19,3,2023,3,23,36.0
20,3,2023,3,23,33.0
21,3,2023,3,23,34.0
22,3,2023,3,23,35.0
23,3,2023,3,23,34.0
0,4,2023,3,24,33.0
1,4,2023,3,24,32.0
2,4,2023,3,24,26.0
3,4,2023,3,24,22.0
4,4,2023,3,24,20.0
5,4,2023,3,24,19.0
6,4,2023,3,24,18.0
7,4,2023,3,24,20.0
8,4,2023,3,24,22.0
9,4,2023,3,24,27.0
10,4,2023,3,24,37.0
11,4,2023,3,24,36.0
12,4,2023,3,24,35.0
13,4,2023,3,24,32.0
14,4,2023,3,24,32.0
15,4,2023,3,24,33.0
16,4,2023,3,24,33.0
17,4,2023,3,24,33.0
18,4,2023,3,24,34.0
19,4,2023,3,24,36.0
20,4,2023,3,24,34.0
21,4,2023,3,24,34.0
22,4,2023,3,24,31.0
23,4,2023,3,24,31.0
0,5,2023,3,25,32.0
1,5,2023,3,25,28.0
2,5,2023,3,25,22.0
3,5,2023,3,25,21.0
4,5,2023,3,25,16.0
5,5,2023,3,25,15.0
6,5,2023,3,25,14.0
7,5,2023,3,25,16.0
8,5,2023,3,25,18.0
9,5,2023,3,25,21.0
10,5,2023,3,25,25.0
11,5,2023,3,25,26.0
12,5,2023,3,25,24.0
13,5,2023,3,25,24.0
14,5,2023,3,25,25.0
15,5,2023,3,25,25.0
16,5,2023,3,25,24.0
17,5,2023,3,25,24.0
18,5,2023,3,25,31.0
19,5,2023,3,25,34.0
20,5,2023,3,25,34.0
21,5,2023,3,25,32.0
22,5,2023,3,25,31.0
23,5,2023,3,25,32.0
0,6,2023,3,26,28.0
1,6,2023,3,26,23.0
2,6,2023,3,26,19.0
3,6,2023,3,26,17.0
4,6,2023,3,26,15.0
5,6,2023,3,26,14.0
6,6,2023,3,26,14.0
7,6,2023,3,26,15.0
8,6,2023,3,26,16.0
9,6,2023,3,26,20.0
10,6,2023,3,26,23.0
11,6,2023,3,26,24.0
12,6,2023,3,26,24.0
13,6,2023,3,26,23.0
14,6,2023,3,26,22.0
15,6,2023,3,26,22.0
16,6,2023,3,26,22.0
17,6,2023,3,26,23.0
18,6,2023,3,26,24.0
19,6,2023,3,26,27.0
20,6,2023,3,26,27.0
21,6,2023,3,26,25.0
22,6,2023,3,26,28.0
23,6,2023,3,26,28.0
0,0,2023,3,27,28.0
1,0,2023,3,27,23.0
2,0,2023,3,27,22.0
3,0,2023,3,27,19.0
4,0,2023,3,27,16.0
5,0,2023,3,27,16.0
6,0,2023,3,27,18.0
7,0,2023,3,27,23.0
8,0,2023,3,27,27.0
9,0,2023,3,27,35.0
10,0,2023,3,27,40.0
11,0,2023,3,27,46.0
12,0,2023,3,27,46.0
13,0,2023,3,27,41.0
14,0,2023,3,27,41.0
15,0,2023,3,27,42.0
16,0,2023,3,27,41.0
17,0,2023,3,27,41.0
18,0,2023,3,27,42.0
19,0,2023,3,27,43.0
20,0,2023,3,27,43.0
21,0,2023,3,27,42.0
22,0,2023,3,27,41.0
23,0,2023,3,27,40.0
0,1,2023,3,28,35.0
1,1,2023,3,28,33.0
2,1,2023,3,28,27.0
3,1,2023,3,28,23.0
4,1,2023,3,28,20.0
5,1,2023,3,28,18.0
6,1,2023,3,28,21.0
7,1,2023,3,28,25.0
8,1,2023,3,28,28.0
9,1,2023,3,28,32.0
10,1,2023,3,28,39.0
11,1,2023,3,28,47.0
12,1,2023,3,28,46.0
13,1,2023,3,28,44.0
14,1,2023,3,28,44.0
15,1,2023,3,28,43.0
16,1,2023,3,28,41.0
17,1,2023,3,28,41.0
18,1,2023,3,28,43.0
19,1,2023,3,28,43.0
20,1,2023,3,28,42.0
21,1,2023,3,28,42.0
22,1,2023,3,28,42.0
23,1,2023,3,28,40.0
0,2,2023,3,29,35.0
1,2,2023,3,29,34.0
2,2,2023,3,29,27.0
3,2,2023,3,29,24.0
4,2,2023,3,29,20.0
5,2,2023,3,29,18.0
6,2,2023,3,29,21.0
7,2,2023,3,29,27.0
8,2,2023,3,29,29.0
9,2,2023,3,29,32.0
10,2,2023,3,29,50.0
11,2,2023,3,29,53.0
12,2,2023,3,29,51.0
13,2,2023,3,29,50.0
14,2,2023,3,29,48.0
15,2,2023,3,29,49.0
16,2,2023,3,29,45.0
17,2,2023,3,29,47.0
18,2,2023,3,29,48.0
19,2,2023,3,29,48.0
20,2,2023,3,29,47.0
21,2,2023,3,29,46.0
22,2,2023,3,29,44.0
23,2,2023,3,29,42.0
0,3,2023,3,30,36.0
1,3,2023,3,30,35.0
2,3,2023,3,30,26.0
3,3,2023,3,30,24.0
4,3,2023,3,30,20.0
5,3,2023,3,30,20.0
6,3,2023,3,30,21.0
7,3,2023,3,30,27.0
8,3,2023,3,30,29.0
9,3,2023,3,30,29.0
10,3,2023,3,30,40.0
11,3,2023,3,30,41.0
12,3,2023,3,30,40.0
13,3,2023,3,30,38.0
14,3,2023,3,30,40.0
15,3,2023,3,30,40.0
16,3,2023,3,30,39.0
17,3,2023,3,30,38.0
18,3,2023,3,30,42.0
19,3,2023,3,30,45.0
20,3,2023,3,30,41.0
21,3,2023,3,30,38.0
22,3,2023,3,30,35.0
23,3,2023,3,30,36.0
0,4,2023,3,31,36.0
1,4,2023,3,31,35.0
2,4,2023,3,31,25.0
3,4,2023,3,31,23.0
4,4,2023,3,31,20.0
5,4,2023,3,31,20.0
6,4,2023,3,31,20.0
7,4,2023,3,31,25.0
8,4,2023,3,31,28.0
9,4,2023,3,31,28.0
10,4,2023,3,31,39.0
11,4,2023,3,31,40.0
12,4,2023,3,31,39.0
13,4,2023,3,31,36.0
14,4,2023,3,31,39.0
15,4,2023,3,31,38.0
16,4,2023,3,31,38.0
17,4,2023,3,31,37.0
18,4,2023,3,31,39.0
19,4,2023,3,31,46.0
20,4,2023,3,31,42.0
21,4,2023,3,31,38.0
22,4,2023,3,31,33.0
23,4,2023,3,31,33.0
0,5,2023,4,1,32.0
1,5,2023,4,1,26.0
2,5,2023,4,1,20.0
3,5,2023,4,1,17.0
4,5,2023,4,1,17.0
5,5,2023,4,1,14.0
6,5,2023,4,1,14.0
7,5,2023,4,1,18.0
8,5,2023,4,1,19.0
9,5,2023,4,1,21.0
10,5,2023,4,1,26.0
11,5,2023,4,1,26.0
12,5,2023,4,1,26.0
13,5,2023,4,1,26.0
14,5,2023,4,1,24.0
15,5,2023,4,1,25.0
16,5,2023,4,1,25.0
17,5,2023,4,1,26.0
18,5,2023,4,1,32.0
19,5,2023,4,1,33.0
20,5,2023,4,1,33.0
21,5,2023,4,1,31.0
22,5,2023,4,1,31.0
23,5,2023,4,1,30.0
0,6,2023,4,2,25.0
1,6,2023,4,2,23.0
2,6,2023,4,2,19.0
3,6,2023,4,2,18.0
4,6,2023,4,2,15.0
5,6,2023,4,2,14.0
6,6,2023,4,2,14.0
7,6,2023,4,2,18.0
8,6,2023,4,2,18.0
9,6,2023,4,2,21.0
10,6,2023,4,2,25.0
11,6,2023,4,2,25.0
12,6,2023,4,2,25.0
13,6,2023,4,2,25.0
14,6,2023,4,2,24.0
15,6,2023,4,2,24.0
16,6,2023,4,2,24.0
17,6,2023,4,2,25.0
18,6,2023,4,2,30.0
19,6,2023,4,2,30.0
20,6,2023,4,2,30.0
21,6,2023,4,2,29.0
22,6,2023,4,2,29.0
23,6,2023,4,2,30.0
0,0,2023,4,3,27.0
1,0,2023,4,3,22.0
2,0,2023,4,3,21.0
3,0,2023,4,3,18.0
4,0,2023,4,3,16.0
5,0,2023,4,3,17.0
6,0,2023,4,3,16.0
7,0,2023,4,3,21.0
8,0,2023,4,3,25.0
9,0,2023,4,3,28.0
10,0,2023,4,3,40.0
11,0,2023,4,3,44.0
12,0,2023,4,3,42.0
13,0,2023,4,3,39.0
14,0,2023,4,3,41.0
15,0,2023,4,3,41.0
16,0,2023,4,3,39.0
17,0,2023,4,3,38.0
18,0,2023,4,3,40.0
19,0,2023,4,3,43.0
20,0,2023,4,3,42.0
21,0,2023,4,3,40.0
22,0,2023,4,3,37.0
23,0,2023,4,3,35.0
0,1,2023,4,4,34.0
1,1,2023,4,4,31.0
2,1,2023,4,4,25.0
3,1,2023,4,4,22.0
4,1,2023,4,4,18.0
5,1,2023,4,4,18.0
6,1,2023,4,4,20.0
7,1,2023,4,4,22.0
8,1,2023,4,4,25.0
9,1,2023,4,4,29.0
10,1,2023,4,4,40.0
11,1,2023,4,4,43.0
12,1,2023,4,4,42.0
13,1,2023,4,4,41.0
14,1,2023,4,4,43.0
15,1,2023,4,4,42.0
16,1,2023,4,4,39.0
17,1,2023,4,4,39.0
18,1,2023,4,4,40.0
19,1,2023,4,4,42.0
20,1,2023,4,4,41.0
21,1,2023,4,4,41.0
22,1,2023,4,4,39.0
23,1,2023,4,4,37.0
0,2,2023,4,5,34.0
1,2,2023,4,5,30.0
2,2,2023,4,5,25.0
3,2,2023,4,5,21.0
4,2,2023,4,5,18.0
5,2,2023,4,5,18.0
6,2,2023,4,5,19.0
7,2,2023,4,5,22.0
8,2,2023,4,5,24.0
9,2,2023,4,5,30.0
10,2,2023,4,5,41.0
11,2,2023,4,5,43.0
12,2,2023,4,5,43.0
13,2,2023,4,5,41.0
14,2,2023,4,5,44.0
15,2,2023,4,5,41.0
16,2,2023,4,5,38.0
17,2,2023,4,5,39.0
18,2,2023,4,5,39.0
19,2,2023,4,5,44.0
20,2,2023,4,5,42.0
21,2,2023,4,5,40.0
22,2,2023,4,5,37.0
23,2,2023,4,5,34.0
0,3,2023,4,6,34.0
1,3,2023,4,6,28.0
2,3,2023,4,6,25.0
3,3,2023,4,6,22.0
4,3,2023,4,6,19.0
5,3,2023,4,6,18.0
6,3,2023,4,6,19.0
7,3,2023,4,6,22.0
8,3,2023,4,6,23.0
9,3,2023,4,6,27.0
10,3,2023,4,6,32.0
11,3,2023,4,6,36.0
12,3,2023,4,6,39.0
13,3,2023,4,6,35.0
14,3,2023,4,6,39.0
15,3,2023,4,6,37.0
16,3,2023,4,6,37.0
17,3,2023,4,6,34.0
18,3,2023,4,6,36.0
19,3,2023,4,6,38.0
20,3,2023,4,6,37.0
21,3,2023,4,6,36.0
22,3,2023,4,6,35.0
23,3,2023,4,6,34.0
0,4,2023,4,7,33.0
1,4,2023,4,7,27.0
2,4,2023,4,7,25.0
3,4,2023,4,7,21.0
4,4,2023,4,7,17.0
5,4,2023,4,7,18.0
6,4,2023,4,7,18.0
7,4,2023,4,7,21.0
8,4,2023,4,7,21.0
9,4,2023,4,7,25.0
10,4,2023,4,7,30.0
11,4,2023,4,7,36.0
12,4,2023,4,7,40.0
13,4,2023,4,7,38.0
14,4,2023,4,7,38.0
15,4,2023,4,7,36.0
16,4,2023,4,7,34.0
17,4,2023,4,7,32.0
18,4,2023,4,7,34.0
19,4,2023,4,7,38.0
20,4,2023,4,7,36.0
21,4,2023,4,7,35.0
22,4,2023,4,7,33.0
23,4,2023,4,7,33.0
0,5,2023,4,8,30.0
1,5,2023,4,8,26.0
2,5,2023,4,8,22.0
3,5,2023,4,8,20.0
4,5,2023,4,8,17.0
5,5,2023,4,8,14.0
6,5,2023,4,8,14.0
7,5,2023,4,8,17.0
8,5,2023,4,8,17.0
9,5,2023,4,8,22.0
10,5,2023,4,8,30.0
11,5,2023,4,8,29.0
12,5,2023,4,8,27.0
13,5,2023,4,8,25.0
14,5,2023,4,8,24.0
15,5,2023,4,8,24.0
16,5,2023,4,8,23.0
17,5,2023,4,8,25.0
18,5,2023,4,8,29.0
19,5,2023,4,8,32.0
20,5,2023,4,8,32.0
21,5,2023,4,8,29.0
22,5,2023,4,8,29.0
23,5,2023,4,8,28.0
0,6,2023,4,9,27.0
1,6,2023,4,9,22.0
2,6,2023,4,9,20.0
3,6,2023,4,9,15.0
4,6,2023,4,9,16.0
5,6,2023,4,9,14.0
6,6,2023,4,9,15.0
7,6,2023,4,9,16.0
8,6,2023,4,9,17.0
9,6,2023,4,9,21.0
10,6,2023,4,9,24.0
11,6,2023,4,9,24.0
12,6,2023,4,9,25.0
13,6,2023,4,9,25.0
14,6,2023,4,9,23.0
15,6,2023,4,9,23.0
16,6,2023,4,9,22.0
17,6,2023,4,9,23.0
18,6,2023,4,9,28.0
19,6,2023,4,9,30.0
20,6,2023,4,9,30.0
21,6,2023,4,9,28.0
22,6,2023,4,9,29.0
23,6,2023,4,9,29.0
0,0,2023,4,10,26.0
1,0,2023,4,10,24.0
2,0,2023,4,10,21.0
3,0,2023,4,10,17.0
4,0,2023,4,10,15.0
5,0,2023,4,10,16.0
6,0,2023,4,10,16.0
7,0,2023,4,10,21.0
8,0,2023,4,10,22.0
9,0,2023,4,10,29.0
10,0,2023,4,10,37.0
11,0,2023,4,10,41.0
12,0,2023,4,10,40.0
13,0,2023,4,10,36.0
14,0,2023,4,10,38.0
15,0,2023,4,10,38.0
16,0,2023,4,10,36.0
17,0,2023,4,10,34.0
18,0,2023,4,10,38.0
19,0,2023,4,10,41.0
20,0,2023,4,10,41.0
21,0,2023,4,10,38.0
22,0,2023,4,10,36.0
23,0,2023,4,10,34.0
0,1,2023,4,11,34.0
1,1,2023,4,11,30.0
2,1,2023,4,11,26.0
3,1,2023,4,11,23.0
4,1,2023,4,11,19.0
5,1,2023,4,11,18.0
6,1,2023,4,11,19.0
7,1,2023,4,11,21.0
8,1,2023,4,11,23.0
9,1,2023,4,11,31.0
10,1,2023,4,11,39.0
11,1,2023,4,11,44.0
12,1,2023,4,11,43.0
13,1,2023,4,11,40.0
14,1,2023,4,11,43.0
15,1,2023,4,11,42.0
16,1,2023,4,11,39.0
17,1,2023,4,11,39.0
18,1,2023,4,11,39.0
19,1,2023,4,11,41.0
20,1,2023,4,11,41.0
21,1,2023,4,11,38.0
22,1,2023,4,11,38.0
23,1,2023,4,11,37.0
0,2,2023,4,12,34.0
1,2,2023,4,12,29.0
2,2,2023,4,12,26.0
3,2,2023,4,12,22.0
4,2,2023,4,12,20.0
5,2,2023,4,12,18.0
6,2,2023,4,12,19.0
7,2,2023,4,12,21.0
8,2,2023,4,12,24.0
9,2,2023,4,12,33.0
10,2,2023,4,12,47.0
11,2,2023,4,12,49.0
12,2,2023,4,12,49.0
13,2,2023,4,12,44.0
14,2,2023,4,12,45.0
15,2,2023,4,12,43.0
16,2,2023,4,12,40.0
17,2,2023,4,12,41.0
18,2,2023,4,12,43.0
19,2,2023,4,12,45.0
20,2,2023,4,12,44.0
21,2,2023,4,12,39.0
22,2,2023,4,12,38.0
23,2,2023,4,12,36.0
0,3,2023,4,13,34.0
1,3,2023,4,13,28.0
2,3,2023,4,13,26.0
3,3,2023,4,13,23.0
4,3,2023,4,13,20.0
5,3,2023,4,13,19.0
6,3,2023,4,13,20.0
7,3,2023,4,13,22.0
8,3,2023,4,13,23.0
9,3,2023,4,13,30.0
10,3,2023,4,13,33.0
11,3,2023,4,13,35.0
12,3,2023,4,13,37.0
13,3,2023,4,13,34.0
14,3,2023,4,13,37.0
15,3,2023,4,13,36.0
16,3,2023,4,13,35.0
17,3,2023,4,13,34.0
18,3,2023,4,13,35.0
19,3,2023,4,13,37.0
20,3,2023,4,13,39.0
21,3,2023,4,13,38.0
22,3,2023,4,13,38.0
23,3,2023,4,13,35.0
0,4,2023,4,14,32.0
1,4,2023,4,14,27.0
2,4,2023,4,14,25.0
3,4,2023,4,14,22.0
4,4,2023,4,14,17.0
5,4,2023,4,14,17.0
6,4,2023,4,14,16.0
7,4,2023,4,14,21.0
8,4,2023,4,14,22.0
9,4,2023,4,14,27.0
10,4,2023,4,14,33.0
11,4,2023,4,14,36.0
12,4,2023,4,14,39.0
13,4,2023,4,14,36.0
14,4,2023,4,14,37.0
15,4,2023,4,14,36.0
16,4,2023,4,14,34.0
17,4,2023,4,14,33.0
18,4,2023,4,14,33.0
19,4,2023,4,14,34.0
20,4,2023,4,14,36.0
21,4,2023,4,14,35.0
22,4,2023,4,14,35.0
23,4,2023,4,14,32.0
0,5,2023,4,15,31.0
1,5,2023,4,15,25.0
2,5,2023,4,15,23.0
3,5,2023,4,15,20.0
4,5,2023,4,15,17.0
5,5,2023,4,15,15.0
6,5,2023,4,15,14.0
7,5,2023,4,15,16.0
8,5,2023,4,15,17.0
9,5,2023,4,15,20.0
10,5,2023,4,15,27.0
11,5,2023,4,15,26.0
12,5,2023,4,15,25.0
13,5,2023,4,15,23.0
14,5,2023,4,15,22.0
15,5,2023,4,15,21.0
16,5,2023,4,15,22.0
17,5,2023,4,15,21.0
18,5,2023,4,15,24.0
19,5,2023,4,15,29.0
20,5,2023,4,15,27.0
21,5,2023,4,15,26.0
22,5,2023,4,15,26.0
23,5,2023,4,15,26.0
0,6,2023,4,16,26.0
1,6,2023,4,16,22.0
2,6,2023,4,16,18.0
3,6,2023,4,16,15.0
4,6,2023,4,16,15.0
5,6,2023,4,16,14.0
6,6,2023,4,16,15.0
7,6,2023,4,16,15.0
8,6,2023,4,16,17.0
9,6,2023,4,16,20.0
10,6,2023,4,16,22.0
11,6,2023,4,16,23.0
12,6,2023,4,16,24.0
13,6,2023,4,16,21.0
14,6,2023,4,16,21.0
15,6,2023,4,16,20.0
16,6,2023,4,16,20.0
17,6,2023,4,16,20.0
18,6,2023,4,16,24.0
19,6,2023,4,16,30.0
20,6,2023,4,16,28.0
21,6,2023,4,16,27.0
22,6,2023,4,16,28.0
23,6,2023,4,16,28.0
0,0,2023,4,17,28.0
1,0,2023,4,17,23.0
2,0,2023,4,17,19.0
3,0,2023,4,17,18.0
4,0,2023,4,17,17.0
5,0,2023,4,17,16.0
6,0,2023,4,17,18.0
7,0,2023,4,17,23.0
8,0,2023,4,17,24.0
9,0,2023,4,17,31.0
10,0,2023,4,17,40.0
11,0,2023,4,17,49.0
12,0,2023,4,17,47.0
13,0,2023,4,17,45.0
14,0,2023,4,17,48.0
15,0,2023,4,17,45.0
16,0,2023,4,17,44.0
17,0,2023,4,17,42.0
18,0,2023,4,17,44.0
19,0,2023,4,17,43.0
20,0,2023,4,17,43.0
21,0,2023,4,17,40.0
22,0,2023,4,17,39.0
23,0,2023,4,17,38.0
0,1,2023,4,18,34.0
1,1,2023,4,18,29.0
2,1,2023,4,18,27.0
3,1,2023,4,18,24.0
4,1,2023,4,18,21.0
5,1,2023,4,18,21.0
6,1,2023,4,18,20.0
7,1,2023,4,18,23.0
8,1,2023,4,18,25.0
9,1,2023,4,18,30.0
10,1,2023,4,18,39.0
11,1,2023,4,18,45.0
12,1,2023,4,18,44.0
13,1,2023,4,18,41.0
14,1,2023,4,18,43.0
15,1,2023,4,18,42.0
16,1,2023,4,18,42.0
17,1,2023,4,18,41.0
18,1,2023,4,18,43.0
19,1,2023,4,18,44.0
20,1,2023,4,18,42.0
21,1,2023,4,18,39.0
22,1,2023,4,18,39.0
23,1,2023,4,18,38.0
0,2,2023,4,19,34.0
1,2,2023,4,19,28.0
2,2,2023,4,19,27.0
3,2,2023,4,19,22.0
4,2,2023,4,19,22.0
5,2,2023,4,19,21.0
6,2,2023,4,19,21.0
7,2,2023,4,19,23.0
8,2,2023,4,19,25.0
9,2,2023,4,19,32.0
10,2,2023,4,19,41.0
11,2,2023,4,19,48.0
12,2,2023,4,19,45.0
13,2,2023,4,19,40.0
14,2,2023,4,19,44.0
15,2,2023,4,19,43.0
16,2,2023,4,19,42.0
17,2,2023,4,19,42.0
18,2,2023,4,19,43.0
19,2,2023,4,19,45.0
20,2,2023,4,19,44.0
21,2,2023,4,19,40.0
22,2,2023,4,19,40.0
23,2,2023,4,19,36.0
0,3,2023,4,20,34.0
1,3,2023,4,20,28.0
2,3,2023,4,20,26.0
3,3,2023,4,20,22.0
4,3,2023,4,20,19.0
5,3,2023,4,20,18.0
6,3,2023,4,20,19.0
7,3,2023,4,20,24.0
8,3,2023,4,20,24.0
9,3,2023,4,20,28.0
10,3,2023,4,20,36.0
11,3,2023,4,20,42.0
12,3,2023,4,20,41.0
13,3,2023,4,20,37.0
14,3,2023,4,20,40.0
15,3,2023,4,20,39.0
16,3,2023,4,20,37.0
17,3,2023,4,20,36.0
18,3,2023,4,20,38.0
19,3,2023,4,20,41.0
20,3,2023,4,20,39.0
21,3,2023,4,20,38.0
22,3,2023,4,20,37.0
23,3,2023,4,20,34.0
0,4,2023,4,21,32.0
1,4,2023,4,21,27.0
2,4,2023,4,21,24.0
3,4,2023,4,21,20.0
4,4,2023,4,21,16.0
5,4,2023,4,21,15.0
6,4,2023,4,21,17.0
7,4,2023,4,21,20.0
8,4,2023,4,21,21.0
9,4,2023,4,21,25.0
10,4,2023,4,21,36.0
11,4,2023,4,21,44.0
12,4,2023,4,21,43.0
13,4,2023,4,21,38.0
14,4,2023,4,21,40.0
15,4,2023,4,21,38.0
16,4,2023,4,21,35.0
17,4,2023,4,21,34.0
18,4,2023,4,21,36.0
19,4,2023,4,21,40.0
20,4,2023,4,21,37.0
21,4,2023,4,21,35.0
22,4,2023,4,21,34.0
23,4,2023,4,21,33.0
0,5,2023,4,22,32.0
1,5,2023,4,22,26.0
2,5,2023,4,22,21.0
3,5,2023,4,22,18.0
4,5,2023,4,22,17.0
5,5,2023,4,22,15.0
6,5,2023,4,22,15.0
7,5,2023,4,22,17.0
8,5,2023,4,22,17.0
9,5,2023,4,22,21.0
10,5,2023,4,22,29.0
11,5,2023,4,22,29.0
12,5,2023,4,22,29.0
13,5,2023,4,22,24.0
14,5,2023,4,22,25.0
15,5,2023,4,22,23.0
16,5,2023,4,22,23.0
17,5,2023,4,22,24.0
18,5,2023,4,22,28.0
19,5,2023,4,22,30.0
20,5,2023,4,22,31.0
21,5,2023,4,22,29.0
22,5,2023,4,22,29.0
23,5,2023,4,22,30.0
0,6,2023,4,23,27.0
1,6,2023,4,23,24.0
2,6,2023,4,23,19.0
3,6,2023,4,23,16.0
4,6,2023,4,23,15.0
5,6,2023,4,23,14.0
6,6,2023,4,23,14.0
7,6,2023,4,23,17.0
8,6,2023,4,23,16.0
9,6,2023,4,23,21.0
10,6,2023,4,23,23.0
11,6,2023,4,23,25.0
12,6,2023,4,23,25.0
13,6,2023,4,23,23.0
14,6,2023,4,23,22.0
15,6,2023,4,23,23.0
16,6,2023,4,23,22.0
17,6,2023,4,23,24.0
18,6,2023,4,23,29.0
19,6,2023,4,23,30.0
20,6,2023,4,23,32.0
21,6,2023,4,23,29.0
22,6,2023,4,23,29.0
23,6,2023,4,23,31.0
0,0,2023,4,24,27.0
1,0,2023,4,24,23.0
2,0,2023,4,24,19.0
3,0,2023,4,24,17.0
4,0,2023,4,24,18.0
5,0,2023,4,24,16.0
6,0,2023,4,24,18.0
7,0,2023,4,24,22.0
8,0,2023,4,24,22.0
9,0,2023,4,24,30.0
10,0,2023,4,24,43.0
11,0,2023,4,24,47.0
12,0,2023,4,24,46.0
13,0,2023,4,24,44.0
14,0,2023,4,24,45.0
15,0,2023,4,24,44.0
16,0,2023,4,24,43.0
17,0,2023,4,24,43.0
18,0,2023,4,24,44.0
19,0,2023,4,24,44.0
20,0,2023,4,24,43.0
21,0,2023,4,24,40.0
22,0,2023,4,24,40.0
23,0,2023,4,24,39.0
0,1,2023,4,25,35.0
1,1,2023,4,25,31.0
2,1,2023,4,25,26.0
3,1,2023,4,25,23.0
4,1,2023,4,25,18.0
5,1,2023,4,25,18.0
6,1,2023,4,25,19.0
7,1,2023,4,25,22.0
8,1,2023,4,25,24.0
9,1,2023,4,25,30.0
10,1,2023,4,25,43.0
11,1,2023,4,25,45.0
12,1,2023,4,25,45.0
13,1,2023,4,25,43.0
14,1,2023,4,25,45.0
15,1,2023,4,25,45.0
16,1,2023,4,25,42.0
17,1,2023,4,25,42.0
18,1,2023,4,25,45.0
19,1,2023,4,25,45.0
20,1,2023,4,25,43.0
21,1,2023,4,25,39.0
22,1,2023,4,25,38.0
23,1,2023,4,25,38.0
0,2,2023,4,26,35.0
1,2,2023,4,26,30.0
2,2,2023,4,26,26.0
3,2,2023,4,26,22.0
4,2,2023,4,26,18.0
5,2,2023,4,26,18.0
6,2,2023,4,26,20.0
7,2,2023,4,26,22.0
8,2,2023,4,26,23.0
9,2,2023,4,26,30.0
10,2,2023,4,26,41.0
11,2,2023,4,26,42.0
12,2,2023,4,26,42.0
13,2,2023,4,26,41.0
14,2,2023,4,26,44.0
15,2,2023,4,26,43.0
16,2,2023,4,26,40.0
17,2,2023,4,26,39.0
18,2,2023,4,26,42.0
19,2,2023,4,26,43.0
20,2,2023,4,26,42.0
21,2,2023,4,26,37.0
22,2,2023,4,26,36.0
23,2,2023,4,26,34.0
0,3,2023,4,27,35.0
1,3,2023,4,27,28.0
2,3,2023,4,27,24.0
3,3,2023,4,27,22.0
4,3,2023,4,27,18.0
5,3,2023,4,27,17.0
6,3,2023,4,27,18.0
