Hour,Day-of-Week,Year,Month,Day,Vehicles
12,6,2023,3,19,7.0
13,6,2023,3,19,7.0
14,6,2023,3,19,7.0
15,6,2023,3,19,10.0
16,6,2023,3,19,7.0
17,6,2023,3,19,7.0
18,6,2023,3,19,7.0
19,6,2023,3,19,8.0
20,6,2023,3,19,10.0
21,6,2023,3,19,9.0
22,6,2023,3,19,10.0
23,6,2023,3,19,10.0
0,0,2023,3,20,9.0
1,0,2023,3,20,8.0
2,0,2023,3,20,7.0
3,0,2023,3,20,8.0
4,0,2023,3,20,5.0
5,0,2023,3,20,4.0
6,0,2023,3,20,5.0
7,0,2023,3,20,8.0
8,0,2023,3,20,8.0
9,0,2023,3,20,10.0
10,0,2023,3,20,10.0
11,0,2023,3,20,14.0
12,0,2023,3,20,15.0
13,0,2023,3,20,12.0
14,0,2023,3,20,14.0
15,0,2023,3,20,14.0
16,0,2023,3,20,14.0
17,0,2023,3,20,14.0
18,0,2023,3,20,13.0
19,0,2023,3,20,14.0
20,0,2023,3,20,15.0
21,0,2023,3,20,15.0
22,0,2023,3,20,14.0
23,0,2023,3,20,12.0
0,1,2023,3,21,12.0
1,1,2023,3,21,11.0
2,1,2023,3,21,10.0
3,1,2023,3,21,11.0
4,1,2023,3,21,10.0
5,1,2023,3,21,7.0
6,1,2023,3,21,8.0
7,1,2023,3,21,9.0
8,1,2023,3,21,10.0
9,1,2023,3,21,11.0
10,1,2023,3,21,10.0
11,1,2023,3,21,13.0
12,1,2023,3,21,15.0
13,1,2023,3,21,12.0
14,1,2023,3,21,14.0
15,1,2023,3,21,14.0
16,1,2023,3,21,14.0
17,1,2023,3,21,14.0
18,1,2023,3,21,14.0
19,1,2023,3,21,14.0
20,1,2023,3,21,14.0
21,1,2023,3,21,15.0
22,1,2023,3,21,14.0
23,1,2023,3,21,12.0
0,2,2023,3,22,12.0
1,2,2023,3,22,12.0
2,2,2023,3,22,10.0
3,2,2023,3,22,10.0
4,2,2023,3,22,10.0
5,2,2023,3,22,8.0
6,2,2023,3,22,9.0
7,2,2023,3,22,8.0
8,2,2023,3,22,9.0
9,2,2023,3,22,9.0
10,2,2023,3,22,10.0
11,2,2023,3,22,13.0
12,2,2023,3,22,14.0
13,2,2023,3,22,11.0
14,2,2023,3,22,13.0
15,2,2023,3,22,14.0
16,2,2023,3,22,13.0
17,2,2023,3,22,13.0
18,2,2023,3,22,13.0
19,2,2023,3,22,12.0
20,2,2023,3,22,14.0
21,2,2023,3,22,15.0
22,2,2023,3,22,13.0
23,2,2023,3,22,11.0
0,3,2023,3,23,12.0
1,3,2023,3,23,11.0
2,3,2023,3,23,10.0
3,3,2023,3,23,11.0
4,3,2023,3,23,9.0
5,3,2023,3,23,9.0
6,3,2023,3,23,9.0
7,3,2023,3,23,9.0
8,3,2023,3,23,9.0
9,3,2023,3,23,9.0
10,3,2023,3,23,9.0
11,3,2023,3,23,14.0
12,3,2023,3,23,13.0
13,3,2023,3,23,10.0
14,3,2023,3,23,14.0
15,3,2023,3,23,13.0
16,3,2023,3,23,12.0
17,3,2023,3,23,11.0
18,3,2023,3,23,12.0
19,3,2023,3,23,15.0
20,3,2023,3,23,15.0
21,3,2023,3,23,13.0
22,3,2023,3,23,12.0
23,3,2023,3,23,12.0
0,4,2023,3,24,12.0
1,4,2023,3,24,10.0
2,4,2023,3,24,9.0
3,4,2023,3,24,9.0
4,4,2023,3,24,8.0
5,4,2023,3,24,9.0
6,4,2023,3,24,8.0
7,4,2023,3,24,8.0
8,4,2023,3,24,8.0
9,4,2023,3,24,9.0
10,4,2023,3,24,9.0
11,4,2023,3,24,12.0
12,4,2023,3,24,11.0
13,4,2023,3,24,10.0
14,4,2023,3,24,12.0
15,4,2023,3,24,12.0
16,4,2023,3,24,11.0
17,4,2023,3,24,11.0
18,4,2023,3,24,9.0
19,4,2023,3,24,11.0
20,4,2023,3,24,11.0
21,4,2023,3,24,11.0
22,4,2023,3,24,10.0
23,4,2023,3,24,12.0
0,5,2023,3,25,11.0
1,5,2023,3,25,9.0
2,5,2023,3,25,8.0
3,5,2023,3,25,8.0
4,5,2023,3,25,7.0
5,5,2023,3,25,7.0
6,5,2023,3,25,6.0
7,5,2023,3,25,6.0
8,5,2023,3,25,6.0
9,5,2023,3,25,7.0
10,5,2023,3,25,8.0
11,5,2023,3,25,7.0
12,5,2023,3,25,8.0
13,5,2023,3,25,7.0
14,5,2023,3,25,8.0
15,5,2023,3,25,8.0
16,5,2023,3,25,5.0
17,5,2023,3,25,6.0
18,5,2023,3,25,7.0
19,5,2023,3,25,9.0
20,5,2023,3,25,8.0
21,5,2023,3,25,8.0
22,5,2023,3,25,9.0
23,5,2023,3,25,10.0
0,6,2023,3,26,8.0
1,6,2023,3,26,9.0
2,6,2023,3,26,8.0
3,6,2023,3,26,7.0
4,6,2023,3,26,7.0
5,6,2023,3,26,6.0
6,6,2023,3,26,5.0
7,6,2023,3,26,5.0
8,6,2023,3,26,7.0
9,6,2023,3,26,6.0
10,6,2023,3,26,8.0
11,6,2023,3,26,7.0
12,6,2023,3,26,7.0
13,6,2023,3,26,6.0
14,6,2023,3,26,7.0
15,6,2023,3,26,9.0
16,6,2023,3,26,6.0
17,6,2023,3,26,7.0
18,6,2023,3,26,8.0
19,6,2023,3,26,9.0
20,6,2023,3,26,10.0
21,6,2023,3,26,8.0
22,6,2023,3,26,9.0
23,6,2023,3,26,9.0
0,0,2023,3,27,9.0
1,0,2023,3,27,7.0
2,0,2023,3,27,8.0
3,0,2023,3,27,8.0
4,0,2023,3,27,6.0
5,0,2023,3,27,4.0
6,0,2023,3,27,5.0
7,0,2023,3,27,8.0
8,0,2023,3,27,8.0
9,0,2023,3,27,10.0
10,0,2023,3,27,12.0
11,0,2023,3,27,13.0
12,0,2023,3,27,13.0
13,0,2023,3,27,11.0
14,0,2023,3,27,14.0
15,0,2023,3,27,14.0
16,0,2023,3,27,13.0
17,0,2023,3,27,14.0
18,0,2023,3,27,13.0
19,0,2023,3,27,13.0
20,0,2023,3,27,14.0
21,0,2023,3,27,14.0
22,0,2023,3,27,13.0
23,0,2023,3,27,12.0
0,1,2023,3,28,13.0
1,1,2023,3,28,12.0
2,1,2023,3,28,10.0
3,1,2023,3,28,9.0
4,1,2023,3,28,9.0
5,1,2023,3,28,7.0
6,1,2023,3,28,8.0
7,1,2023,3,28,8.0
8,1,2023,3,28,9.0
9,1,2023,3,28,10.0
10,1,2023,3,28,13.0
11,1,2023,3,28,12.0
12,1,2023,3,28,13.0
13,1,2023,3,28,11.0
14,1,2023,3,28,15.0
15,1,2023,3,28,15.0
16,1,2023,3,28,13.0
17,1,2023,3,28,14.0
18,1,2023,3,28,14.0
19,1,2023,3,28,14.0
20,1,2023,3,28,14.0
21,1,2023,3,28,14.0
22,1,2023,3,28,13.0
23,1,2023,3,28,12.0
0,2,2023,3,29,13.0
1,2,2023,3,29,12.0
2,2,2023,3,29,10.0
3,2,2023,3,29,9.0
4,2,2023,3,29,9.0
5,2,2023,3,29,8.0
6,2,2023,3,29,8.0
7,2,2023,3,29,8.0
8,2,2023,3,29,8.0
9,2,2023,3,29,10.0
10,2,2023,3,29,13.0
11,2,2023,3,29,14.0
12,2,2023,3,29,13.0
13,2,2023,3,29,13.0
14,2,2023,3,29,15.0
15,2,2023,3,29,16.0
16,2,2023,3,29,15.0
17,2,2023,3,29,14.0
18,2,2023,3,29,14.0
19,2,2023,3,29,14.0
20,2,2023,3,29,15.0
21,2,2023,3,29,15.0
22,2,2023,3,29,14.0
23,2,2023,3,29,12.0
0,3,2023,3,30,13.0
1,3,2023,3,30,11.0
2,3,2023,3,30,10.0
3,3,2023,3,30,9.0
4,3,2023,3,30,9.0
5,3,2023,3,30,9.0
6,3,2023,3,30,7.0
7,3,2023,3,30,8.0
8,3,2023,3,30,10.0
9,3,2023,3,30,10.0
10,3,2023,3,30,10.0
11,3,2023,3,30,13.0
12,3,2023,3,30,12.0
13,3,2023,3,30,11.0
14,3,2023,3,30,15.0
15,3,2023,3,30,15.0
16,3,2023,3,30,14.0
17,3,2023,3,30,14.0
18,3,2023,3,30,13.0
19,3,2023,3,30,13.0
20,3,2023,3,30,13.0
21,3,2023,3,30,13.0
22,3,2023,3,30,12.0
23,3,2023,3,30,12.0
0,4,2023,3,31,12.0
1,4,2023,3,31,10.0
2,4,2023,3,31,9.0
3,4,2023,3,31,8.0
4,4,2023,3,31,9.0
5,4,2023,3,31,10.0
6,4,2023,3,31,8.0
7,4,2023,3,31,8.0
8,4,2023,3,31,11.0
9,4,2023,3,31,11.0
10,4,2023,3,31,10.0
11,4,2023,3,31,12.0
12,4,2023,3,31,11.0
13,4,2023,3,31,11.0
14,4,2023,3,31,16.0
15,4,2023,3,31,15.0
16,4,2023,3,31,15.0
17,4,2023,3,31,14.0
18,4,2023,3,31,11.0
19,4,2023,3,31,12.0
20,4,2023,3,31,11.0
21,4,2023,3,31,12.0
22,4,2023,3,31,10.0
23,4,2023,3,31,12.0
0,5,2023,4,1,13.0
1,5,2023,4,1,11.0
2,5,2023,4,1,8.0
3,5,2023,4,1,9.0
4,5,2023,4,1,8.0
5,5,2023,4,1,6.0
6,5,2023,4,1,6.0
7,5,2023,4,1,7.0
8,5,2023,4,1,7.0
9,5,2023,4,1,7.0
10,5,2023,4,1,8.0
11,5,2023,4,1,7.0
12,5,2023,4,1,6.0
13,5,2023,4,1,6.0
14,5,2023,4,1,6.0
15,5,2023,4,1,7.0
16,5,2023,4,1,5.0
17,5,2023,4,1,6.0
18,5,2023,4,1,7.0
19,5,2023,4,1,10.0
20,5,2023,4,1,11.0
21,5,2023,4,1,10.0
22,5,2023,4,1,10.0
23,5,2023,4,1,11.0
0,6,2023,4,2,10.0
1,6,2023,4,2,7.0
2,6,2023,4,2,8.0
3,6,2023,4,2,7.0
4,6,2023,4,2,8.0
5,6,2023,4,2,6.0
6,6,2023,4,2,5.0
7,6,2023,4,2,6.0
8,6,2023,4,2,7.0
9,6,2023,4,2,8.0
10,6,2023,4,2,7.0
11,6,2023,4,2,7.0
12,6,2023,4,2,7.0
13,6,2023,4,2,7.0
14,6,2023,4,2,6.0
15,6,2023,4,2,6.0
16,6,2023,4,2,5.0
17,6,2023,4,2,6.0
18,6,2023,4,2,8.0
19,6,2023,4,2,10.0
20,6,2023,4,2,11.0
21,6,2023,4,2,9.0
22,6,2023,4,2,9.0
23,6,2023,4,2,10.0
0,0,2023,4,3,10.0
1,0,2023,4,3,9.0
2,0,2023,4,3,8.0
3,0,2023,4,3,9.0
4,0,2023,4,3,8.0
5,0,2023,4,3,7.0
6,0,2023,4,3,6.0
7,0,2023,4,3,8.0
8,0,2023,4,3,10.0
9,0,2023,4,3,11.0
10,0,2023,4,3,11.0
11,0,2023,4,3,14.0
12,0,2023,4,3,14.0
13,0,2023,4,3,12.0
14,0,2023,4,3,13.0
15,0,2023,4,3,15.0
16,0,2023,4,3,14.0
17,0,2023,4,3,13.0
18,0,2023,4,3,14.0
19,0,2023,4,3,14.0
20,0,2023,4,3,14.0
21,0,2023,4,3,14.0
22,0,2023,4,3,14.0
23,0,2023,4,3,12.0
0,1,2023,4,4,12.0
1,1,2023,4,4,13.0
2,1,2023,4,4,10.0
3,1,2023,4,4,11.0
4,1,2023,4,4,7.0
5,1,2023,4,4,8.0
6,1,2023,4,4,9.0
7,1,2023,4,4,8.0
8,1,2023,4,4,9.0
9,1,2023,4,4,11.0
10,1,2023,4,4,12.0
11,1,2023,4,4,13.0
12,1,2023,4,4,14.0
13,1,2023,4,4,12.0
14,1,2023,4,4,14.0
15,1,2023,4,4,15.0
16,1,2023,4,4,13.0
17,1,2023,4,4,13.0
18,1,2023,4,4,13.0
19,1,2023,4,4,14.0
20,1,2023,4,4,14.0
21,1,2023,4,4,15.0
22,1,2023,4,4,14.0
23,1,2023,4,4,12.0
0,2,2023,4,5,12.0
1,2,2023,4,5,12.0
2,2,2023,4,5,10.0
3,2,2023,4,5,11.0
4,2,2023,4,5,8.0
5,2,2023,4,5,8.0
6,2,2023,4,5,9.0
7,2,2023,4,5,8.0
8,2,2023,4,5,8.0
9,2,2023,4,5,10.0
10,2,2023,4,5,12.0
11,2,2023,4,5,13.0
12,2,2023,4,5,12.0
13,2,2023,4,5,11.0
14,2,2023,4,5,13.0
15,2,2023,4,5,15.0
16,2,2023,4,5,13.0
17,2,2023,4,5,13.0
18,2,2023,4,5,14.0
19,2,2023,4,5,14.0
20,2,2023,4,5,15.0
21,2,2023,4,5,14.0
22,2,2023,4,5,14.0
23,2,2023,4,5,12.0
0,3,2023,4,6,12.0
1,3,2023,4,6,11.0
2,3,2023,4,6,11.0
3,3,2023,4,6,11.0
4,3,2023,4,6,10.0
5,3,2023,4,6,9.0
6,3,2023,4,6,9.0
7,3,2023,4,6,8.0
8,3,2023,4,6,9.0
9,3,2023,4,6,9.0
10,3,2023,4,6,11.0
11,3,2023,4,6,12.0
12,3,2023,4,6,13.0
13,3,2023,4,6,11.0
14,3,2023,4,6,12.0
15,3,2023,4,6,13.0
16,3,2023,4,6,12.0
17,3,2023,4,6,13.0
18,3,2023,4,6,14.0
19,3,2023,4,6,14.0
20,3,2023,4,6,15.0
21,3,2023,4,6,13.0
22,3,2023,4,6,13.0
23,3,2023,4,6,12.0
0,4,2023,4,7,12.0
1,4,2023,4,7,10.0
2,4,2023,4,7,11.0
3,4,2023,4,7,11.0
4,4,2023,4,7,8.0
5,4,2023,4,7,8.0
6,4,2023,4,7,8.0
7,4,2023,4,7,8.0
8,4,2023,4,7,9.0
9,4,2023,4,7,10.0
10,4,2023,4,7,11.0
11,4,2023,4,7,10.0
12,4,2023,4,7,11.0
13,4,2023,4,7,11.0
14,4,2023,4,7,12.0
15,4,2023,4,7,11.0
16,4,2023,4,7,11.0
17,4,2023,4,7,12.0
18,4,2023,4,7,14.0
19,4,2023,4,7,13.0
20,4,2023,4,7,15.0
21,4,2023,4,7,12.0
22,4,2023,4,7,13.0
23,4,2023,4,7,12.0
0,5,2023,4,8,11.0
1,5,2023,4,8,10.0
2,5,2023,4,8,9.0
3,5,2023,4,8,9.0
4,5,2023,4,8,6.0
5,5,2023,4,8,6.0
6,5,2023,4,8,7.0
7,5,2023,4,8,7.0
8,5,2023,4,8,5.0
9,5,2023,4,8,6.0
10,5,2023,4,8,8.0
11,5,2023,4,8,7.0
12,5,2023,4,8,7.0
13,5,2023,4,8,7.0
14,5,2023,4,8,7.0
15,5,2023,4,8,7.0
16,5,2023,4,8,6.0
17,5,2023,4,8,6.0
18,5,2023,4,8,8.0
19,5,2023,4,8,10.0
20,5,2023,4,8,10.0
21,5,2023,4,8,9.0
22,5,2023,4,8,10.0
23,5,2023,4,8,10.0
0,6,2023,4,9,8.0
1,6,2023,4,9,8.0
2,6,2023,4,9,8.0
3,6,2023,4,9,7.0
4,6,2023,4,9,6.0
5,6,2023,4,9,6.0
6,6,2023,4,9,5.0
7,6,2023,4,9,5.0
8,6,2023,4,9,7.0
9,6,2023,4,9,8.0
10,6,2023,4,9,9.0
11,6,2023,4,9,7.0
12,6,2023,4,9,8.0
13,6,2023,4,9,7.0
14,6,2023,4,9,7.0
15,6,2023,4,9,6.0
16,6,2023,4,9,6.0
17,6,2023,4,9,6.0
18,6,2023,4,9,8.0
19,6,2023,4,9,11.0
20,6,2023,4,9,11.0
21,6,2023,4,9,10.0
22,6,2023,4,9,10.0
23,6,2023,4,9,10.0
0,0,2023,4,10,9.0
1,0,2023,4,10,8.0
2,0,2023,4,10,7.0
3,0,2023,4,10,9.0
4,0,2023,4,10,8.0
5,0,2023,4,10,7.0
6,0,2023,4,10,7.0
7,0,2023,4,10,8.0
8,0,2023,4,10,10.0
9,0,2023,4,10,10.0
10,0,2023,4,10,11.0
11,0,2023,4,10,13.0
12,0,2023,4,10,12.0
13,0,2023,4,10,11.0
14,0,2023,4,10,13.0
15,0,2023,4,10,14.0
16,0,2023,4,10,13.0
17,0,2023,4,10,12.0
18,0,2023,4,10,14.0
19,0,2023,4,10,14.0
20,0,2023,4,10,13.0
21,0,2023,4,10,13.0
22,0,2023,4,10,13.0
23,0,2023,4,10,13.0
0,1,2023,4,11,13.0
1,1,2023,4,11,12.0
2,1,2023,4,11,11.0
3,1,2023,4,11,12.0
4,1,2023,4,11,8.0
5,1,2023,4,11,7.0
6,1,2023,4,11,8.0
7,1,2023,4,11,8.0
8,1,2023,4,11,10.0
9,1,2023,4,11,9.0
10,1,2023,4,11,11.0
11,1,2023,4,11,12.0
12,1,2023,4,11,12.0
13,1,2023,4,11,11.0
14,1,2023,4,11,13.0
15,1,2023,4,11,14.0
16,1,2023,4,11,12.0
17,1,2023,4,11,12.0
18,1,2023,4,11,13.0
19,1,2023,4,11,15.0
20,1,2023,4,11,14.0
21,1,2023,4,11,14.0
22,1,2023,4,11,13.0
23,1,2023,4,11,13.0
0,2,2023,4,12,13.0
1,2,2023,4,12,12.0
2,2,2023,4,12,12.0
3,2,2023,4,12,12.0
4,2,2023,4,12,9.0
5,2,2023,4,12,8.0
6,2,2023,4,12,8.0
7,2,2023,4,12,9.0
8,2,2023,4,12,10.0
9,2,2023,4,12,9.0
10,2,2023,4,12,12.0
11,2,2023,4,12,13.0
12,2,2023,4,12,11.0
13,2,2023,4,12,12.0
14,2,2023,4,12,13.0
15,2,2023,4,12,13.0
16,2,2023,4,12,12.0
17,2,2023,4,12,13.0
18,2,2023,4,12,13.0
19,2,2023,4,12,16.0
20,2,2023,4,12,15.0
21,2,2023,4,12,14.0
22,2,2023,4,12,13.0
23,2,2023,4,12,12.0
0,3,2023,4,13,12.0
1,3,2023,4,13,12.0
2,3,2023,4,13,11.0
3,3,2023,4,13,11.0
4,3,2023,4,13,9.0
5,3,2023,4,13,8.0
6,3,2023,4,13,8.0
7,3,2023,4,13,9.0
8,3,2023,4,13,10.0
9,3,2023,4,13,9.0
10,3,2023,4,13,10.0
11,3,2023,4,13,12.0
12,3,2023,4,13,12.0
13,3,2023,4,13,12.0
14,3,2023,4,13,12.0
15,3,2023,4,13,12.0
16,3,2023,4,13,13.0
17,3,2023,4,13,14.0
18,3,2023,4,13,14.0
19,3,2023,4,13,14.0
20,3,2023,4,13,14.0
21,3,2023,4,13,12.0
22,3,2023,4,13,13.0
23,3,2023,4,13,12.0
0,4,2023,4,14,13.0
1,4,2023,4,14,11.0
2,4,2023,4,14,11.0
3,4,2023,4,14,10.0
4,4,2023,4,14,8.0
5,4,2023,4,14,8.0
6,4,2023,4,14,7.0
7,4,2023,4,14,9.0
8,4,2023,4,14,10.0
9,4,2023,4,14,9.0
10,4,2023,4,14,10.0
11,4,2023,4,14,12.0
12,4,2023,4,14,12.0
13,4,2023,4,14,12.0
14,4,2023,4,14,13.0
15,4,2023,4,14,14.0
16,4,2023,4,14,13.0
17,4,2023,4,14,11.0
18,4,2023,4,14,12.0
19,4,2023,4,14,13.0
20,4,2023,4,14,14.0
21,4,2023,4,14,13.0
22,4,2023,4,14,12.0
23,4,2023,4,14,12.0
0,5,2023,4,15,12.0
1,5,2023,4,15,11.0
2,5,2023,4,15,11.0
3,5,2023,4,15,10.0
4,5,2023,4,15,6.0
5,5,2023,4,15,7.0
6,5,2023,4,15,6.0
7,5,2023,4,15,6.0
8,5,2023,4,15,6.0
9,5,2023,4,15,7.0
10,5,2023,4,15,8.0
11,5,2023,4,15,8.0
12,5,2023,4,15,7.0
13,5,2023,4,15,6.0
14,5,2023,4,15,7.0
15,5,2023,4,15,8.0
16,5,2023,4,15,7.0
17,5,2023,4,15,7.0
18,5,2023,4,15,8.0
19,5,2023,4,15,8.0
20,5,2023,4,15,8.0
21,5,2023,4,15,8.0
22,5,2023,4,15,8.0
23,5,2023,4,15,9.0
0,6,2023,4,16,9.0
1,6,2023,4,16,8.0
2,6,2023,4,16,7.0
3,6,2023,4,16,7.0
4,6,2023,4,16,5.0
5,6,2023,4,16,6.0
6,6,2023,4,16,5.0
7,6,2023,4,16,5.0
8,6,2023,4,16,7.0
9,6,2023,4,16,7.0
10,6,2023,4,16,8.0
11,6,2023,4,16,8.0
12,6,2023,4,16,7.0
13,6,2023,4,16,7.0
14,6,2023,4,16,7.0
15,6,2023,4,16,8.0
16,6,2023,4,16,6.0
17,6,2023,4,16,7.0
18,6,2023,4,16,8.0
19,6,2023,4,16,10.0
20,6,2023,4,16,10.0
21,6,2023,4,16,10.0
22,6,2023,4,16,10.0
23,6,2023,4,16,10.0
0,0,2023,4,17,12.0
1,0,2023,4,17,10.0
2,0,2023,4,17,7.0
3,0,2023,4,17,8.0
4,0,2023,4,17,9.0
5,0,2023,4,17,8.0
6,0,2023,4,17,7.0
7,0,2023,4,17,9.0
8,0,2023,4,17,9.0
9,0,2023,4,17,10.0
10,0,2023,4,17,11.0
11,0,2023,4,17,12.0
12,0,2023,4,17,12.0
13,0,2023,4,17,12.0
14,0,2023,4,17,14.0
15,0,2023,4,17,13.0
16,0,2023,4,17,13.0
17,0,2023,4,17,13.0
18,0,2023,4,17,14.0
19,0,2023,4,17,15.0
20,0,2023,4,17,15.0
21,0,2023,4,17,15.0
22,0,2023,4,17,15.0
23,0,2023,4,17,14.0
0,1,2023,4,18,12.0
1,1,2023,4,18,12.0
2,1,2023,4,18,11.0
3,1,2023,4,18,10.0
4,1,2023,4,18,9.0
5,1,2023,4,18,7.0
6,1,2023,4,18,8.0
7,1,2023,4,18,9.0
8,1,2023,4,18,10.0
9,1,2023,4,18,10.0
10,1,2023,4,18,10.0
11,1,2023,4,18,12.0
12,1,2023,4,18,13.0
13,1,2023,4,18,13.0
14,1,2023,4,18,13.0
15,1,2023,4,18,13.0
16,1,2023,4,18,14.0
17,1,2023,4,18,13.0
18,1,2023,4,18,13.0
19,1,2023,4,18,15.0
20,1,2023,4,18,15.0
21,1,2023,4,18,15.0
22,1,2023,4,18,15.0
23,1,2023,4,18,13.0
0,2,2023,4,19,13.0
1,2,2023,4,19,12.0
2,2,2023,4,19,12.0
3,2,2023,4,19,10.0
4,2,2023,4,19,10.0
5,2,2023,4,19,7.0
6,2,2023,4,19,8.0
7,2,2023,4,19,9.0
8,2,2023,4,19,9.0
9,2,2023,4,19,9.0
10,2,2023,4,19,11.0
11,2,2023,4,19,12.0
12,2,2023,4,19,12.0
13,2,2023,4,19,12.0
14,2,2023,4,19,13.0
15,2,2023,4,19,13.0
16,2,2023,4,19,13.0
17,2,2023,4,19,13.0
18,2,2023,4,19,14.0
19,2,2023,4,19,14.0
20,2,2023,4,19,16.0
21,2,2023,4,19,15.0
22,2,2023,4,19,15.0
23,2,2023,4,19,12.0
0,3,2023,4,20,12.0
1,3,2023,4,20,11.0
2,3,2023,4,20,10.0
3,3,2023,4,20,10.0
4,3,2023,4,20,9.0
5,3,2023,4,20,7.0
6,3,2023,4,20,7.0
7,3,2023,4,20,8.0
8,3,2023,4,20,9.0
9,3,2023,4,20,9.0
10,3,2023,4,20,9.0
11,3,2023,4,20,12.0
12,3,2023,4,20,14.0
13,3,2023,4,20,12.0
14,3,2023,4,20,13.0
15,3,2023,4,20,12.0
16,3,2023,4,20,13.0
17,3,2023,4,20,13.0
18,3,2023,4,20,15.0
19,3,2023,4,20,16.0
20,3,2023,4,20,15.0
21,3,2023,4,20,14.0
22,3,2023,4,20,14.0
23,3,2023,4,20,13.0
0,4,2023,4,21,12.0
1,4,2023,4,21,10.0
2,4,2023,4,21,10.0
3,4,2023,4,21,9.0
4,4,2023,4,21,7.0
5,4,2023,4,21,7.0
6,4,2023,4,21,7.0
7,4,2023,4,21,9.0
8,4,2023,4,21,8.0
9,4,2023,4,21,9.0
10,4,2023,4,21,8.0
11,4,2023,4,21,13.0
12,4,2023,4,21,14.0
13,4,2023,4,21,13.0
14,4,2023,4,21,14.0
15,4,2023,4,21,12.0
16,4,2023,4,21,12.0
17,4,2023,4,21,13.0
18,4,2023,4,21,14.0
19,4,2023,4,21,16.0
20,4,2023,4,21,16.0
21,4,2023,4,21,14.0
22,4,2023,4,21,13.0
23,4,2023,4,21,13.0
0,5,2023,4,22,12.0
1,5,2023,4,22,11.0
2,5,2023,4,22,10.0
3,5,2023,4,22,8.0
4,5,2023,4,22,6.0
5,5,2023,4,22,7.0
6,5,2023,4,22,6.0
7,5,2023,4,22,6.0
8,5,2023,4,22,7.0
9,5,2023,4,22,7.0
10,5,2023,4,22,8.0
11,5,2023,4,22,8.0
12,5,2023,4,22,7.0
13,5,2023,4,22,8.0
14,5,2023,4,22,9.0
15,5,2023,4,22,10.0
16,5,2023,4,22,6.0
17,5,2023,4,22,6.0
18,5,2023,4,22,7.0
19,5,2023,4,22,8.0
20,5,2023,4,22,9.0
21,5,2023,4,22,9.0
22,5,2023,4,22,8.0
23,5,2023,4,22,10.0
0,6,2023,4,23,9.0
1,6,2023,4,23,8.0
2,6,2023,4,23,9.0
3,6,2023,4,23,8.0
4,6,2023,4,23,7.0
5,6,2023,4,23,6.0
6,6,2023,4,23,6.0
7,6,2023,4,23,5.0
8,6,2023,4,23,7.0
9,6,2023,4,23,7.0
10,6,2023,4,23,7.0
11,6,2023,4,23,7.0
12,6,2023,4,23,7.0
13,6,2023,4,23,8.0
14,6,2023,4,23,8.0
15,6,2023,4,23,9.0
16,6,2023,4,23,7.0
17,6,2023,4,23,8.0
18,6,2023,4,23,9.0
19,6,2023,4,23,9.0
20,6,2023,4,23,10.0
21,6,2023,4,23,9.0
22,6,2023,4,23,10.0
23,6,2023,4,23,10.0
0,0,2023,4,24,9.0
1,0,2023,4,24,7.0
2,0,2023,4,24,8.0
3,0,2023,4,24,8.0
4,0,2023,4,24,9.0
5,0,2023,4,24,7.0
6,0,2023,4,24,7.0
7,0,2023,4,24,8.0
8,0,2023,4,24,7.0
9,0,2023,4,24,7.0
10,0,2023,4,24,11.0
11,0,2023,4,24,11.0
12,0,2023,4,24,12.0
13,0,2023,4,24,10.0
14,0,2023,4,24,13.0
15,0,2023,4,24,14.0
16,0,2023,4,24,12.0
17,0,2023,4,24,13.0
18,0,2023,4,24,14.0
19,0,2023,4,24,14.0
20,0,2023,4,24,14.0
21,0,2023,4,24,14.0
22,0,2023,4,24,13.0
23,0,2023,4,24,11.0
0,1,2023,4,25,13.0
1,1,2023,4,25,12.0
2,1,2023,4,25,11.0
3,1,2023,4,25,10.0
4,1,2023,4,25,9.0
5,1,2023,4,25,8.0
6,1,2023,4,25,8.0
7,1,2023,4,25,8.0
8,1,2023,4,25,8.0
9,1,2023,4,25,7.0
10,1,2023,4,25,11.0
11,1,2023,4,25,10.0
12,1,2023,4,25,10.0
13,1,2023,4,25,10.0
14,1,2023,4,25,14.0
15,1,2023,4,25,14.0
16,1,2023,4,25,12.0
17,1,2023,4,25,13.0
18,1,2023,4,25,14.0
19,1,2023,4,25,14.0
20,1,2023,4,25,14.0
21,1,2023,4,25,14.0
22,1,2023,4,25,13.0
23,1,2023,4,25,12.0
0,2,2023,4,26,13.0
1,2,2023,4,26,12.0
2,2,2023,4,26,11.0
3,2,2023,4,26,10.0
4,2,2023,4,26,8.0
5,2,2023,4,26,8.0
6,2,2023,4,26,8.0
7,2,2023,4,26,9.0
8,2,2023,4,26,8.0
9,2,2023,4,26,8.0
10,2,2023,4,26,12.0
11,2,2023,4,26,10.0
12,2,2023,4,26,11.0
13,2,2023,4,26,10.0
14,2,2023,4,26,14.0
15,2,2023,4,26,14.0
16,2,2023,4,26,13.0
17,2,2023,4,26,13.0
18,2,2023,4,26,14.0
19,2,2023,4,26,13.0
20,2,2023,4,26,14.0
21,2,2023,4,26,15.0
22,2,2023,4,26,12.0
23,2,2023,4,26,11.0
0,3,2023,4,27,12.0
1,3,2023,4,27,10.0
2,3,2023,4,27,10.0
3,3,2023,4,27,10.0
4,3,2023,4,27,9.0
5,3,2023,4,27,8.0
6,3,2023,4,27,7.0
