,DateTime,Junction,Vehicles,Time,Hour,Month-Day,Day-of-Week,Year,Month,Day
25175,2017-01-14 23:00:00,2,14,23:00:00,23,114,5,2017,01,14
25176,2017-01-15 00:00:00,2,15,00:00:00,0,115,6,2017,01,15
25177,2017-01-15 01:00:00,2,9,01:00:00,1,115,6,2017,01,15
25178,2017-01-15 02:00:00,2,9,02:00:00,2,115,6,2017,01,15
25179,2017-01-15 03:00:00,2,9,03:00:00,3,115,6,2017,01,15
25180,2017-01-15 04:00:00,2,9,04:00:00,4,115,6,2017,01,15
25181,2017-01-15 05:00:00,2,6,05:00:00,5,115,6,2017,01,15
25182,2017-01-15 06:00:00,2,4,06:00:00,6,115,6,2017,01,15
25183,2017-01-15 07:00:00,2,4,07:00:00,7,115,6,2017,01,15
25184,2017-01-15 08:00:00,2,8,08:00:00,8,115,6,2017,01,15
25185,2017-01-15 09:00:00,2,8,09:00:00,9,115,6,2017,01,15
25186,2017-01-15 10:00:00,2,5,10:00:00,10,115,6,2017,01,15
25187,2017-01-15 11:00:00,2,8,11:00:00,11,115,6,2017,01,15
25188,2017-01-15 12:00:00,2,10,12:00:00,12,115,6,2017,01,15
25189,2017-01-15 13:00:00,2,8,13:00:00,13,115,6,2017,01,15
25190,2017-01-15 14:00:00,2,7,14:00:00,14,115,6,2017,01,15
25191,2017-01-15 15:00:00,2,8,15:00:00,15,115,6,2017,01,15
25192,2017-01-15 16:00:00,2,11,16:00:00,16,115,6,2017,01,15
25193,2017-01-15 17:00:00,2,11,17:00:00,17,115,6,2017,01,15
25194,2017-01-15 18:00:00,2,12,18:00:00,18,115,6,2017,01,15
25195,2017-01-15 19:00:00,2,14,19:00:00,19,115,6,2017,01,15
25196,2017-01-15 20:00:00,2,14,20:00:00,20,115,6,2017,01,15
25197,2017-01-15 21:00:00,2,13,21:00:00,21,115,6,2017,01,15
25198,2017-01-15 22:00:00,2,14,22:00:00,22,115,6,2017,01,15
25199,2017-01-15 23:00:00,2,13,23:00:00,23,115,6,2017,01,15
25200,2017-01-16 00:00:00,2,13,00:00:00,0,116,0,2017,01,16
25201,2017-01-16 01:00:00,2,12,01:00:00,1,116,0,2017,01,16
25202,2017-01-16 02:00:00,2,12,02:00:00,2,116,0,2017,01,16
25203,2017-01-16 03:00:00,2,11,03:00:00,3,116,0,2017,01,16
25204,2017-01-16 04:00:00,2,11,04:00:00,4,116,0,2017,01,16
25205,2017-01-16 05:00:00,2,9,05:00:00,5,116,0,2017,01,16
25206,2017-01-16 06:00:00,2,8,06:00:00,6,116,0,2017,01,16
25207,2017-01-16 07:00:00,2,10,07:00:00,7,116,0,2017,01,16
25208,2017-01-16 08:00:00,2,11,08:00:00,8,116,0,2017,01,16
25209,2017-01-16 09:00:00,2,9,09:00:00,9,116,0,2017,01,16
25210,2017-01-16 10:00:00,2,10,10:00:00,10,116,0,2017,01,16
25211,2017-01-16 11:00:00,2,15,11:00:00,11,116,0,2017,01,16
25212,2017-01-16 12:00:00,2,16,12:00:00,12,116,0,2017,01,16
25213,2017-01-16 13:00:00,2,17,13:00:00,13,116,0,2017,01,16
25214,2017-01-16 14:00:00,2,17,14:00:00,14,116,0,2017,01,16
25215,2017-01-16 15:00:00,2,23,15:00:00,15,116,0,2017,01,16
25216,2017-01-16 16:00:00,2,22,16:00:00,16,116,0,2017,01,16
25217,2017-01-16 17:00:00,2,20,17:00:00,17,116,0,2017,01,16
25218,2017-01-16 18:00:00,2,18,18:00:00,18,116,0,2017,01,16
25219,2017-01-16 19:00:00,2,24,19:00:00,19,116,0,2017,01,16
25220,2017-01-16 20:00:00,2,18,20:00:00,20,116,0,2017,01,16
25221,2017-01-16 21:00:00,2,24,21:00:00,21,116,0,2017,01,16
25222,2017-01-16 22:00:00,2,18,22:00:00,22,116,0,2017,01,16
25223,2017-01-16 23:00:00,2,18,23:00:00,23,116,0,2017,01,16
25224,2017-01-17 00:00:00,2,18,00:00:00,0,117,1,2017,01,17
25225,2017-01-17 01:00:00,2,12,01:00:00,1,117,1,2017,01,17
25226,2017-01-17 02:00:00,2,16,02:00:00,2,117,1,2017,01,17
25227,2017-01-17 03:00:00,2,16,03:00:00,3,117,1,2017,01,17
25228,2017-01-17 04:00:00,2,11,04:00:00,4,117,1,2017,01,17
25229,2017-01-17 05:00:00,2,13,05:00:00,5,117,1,2017,01,17
25230,2017-01-17 06:00:00,2,11,06:00:00,6,117,1,2017,01,17
25231,2017-01-17 07:00:00,2,14,07:00:00,7,117,1,2017,01,17
25232,2017-01-17 08:00:00,2,14,08:00:00,8,117,1,2017,01,17
25233,2017-01-17 09:00:00,2,13,09:00:00,9,117,1,2017,01,17
25234,2017-01-17 10:00:00,2,17,10:00:00,10,117,1,2017,01,17
25235,2017-01-17 11:00:00,2,16,11:00:00,11,117,1,2017,01,17
25236,2017-01-17 12:00:00,2,18,12:00:00,12,117,1,2017,01,17
25237,2017-01-17 13:00:00,2,15,13:00:00,13,117,1,2017,01,17
25238,2017-01-17 14:00:00,2,19,14:00:00,14,117,1,2017,01,17
25239,2017-01-17 15:00:00,2,21,15:00:00,15,117,1,2017,01,17
25240,2017-01-17 16:00:00,2,23,16:00:00,16,117,1,2017,01,17
25241,2017-01-17 17:00:00,2,23,17:00:00,17,117,1,2017,01,17
25242,2017-01-17 18:00:00,2,18,18:00:00,18,117,1,2017,01,17
25243,2017-01-17 19:00:00,2,19,19:00:00,19,117,1,2017,01,17
25244,2017-01-17 20:00:00,2,27,20:00:00,20,117,1,2017,01,17
25245,2017-01-17 21:00:00,2,21,21:00:00,21,117,1,2017,01,17
25246,2017-01-17 22:00:00,2,21,22:00:00,22,117,1,2017,01,17
25247,2017-01-17 23:00:00,2,23,23:00:00,23,117,1,2017,01,17
25248,2017-01-18 00:00:00,2,23,00:00:00,0,118,2,2017,01,18
25249,2017-01-18 01:00:00,2,19,01:00:00,1,118,2,2017,01,18
25250,2017-01-18 02:00:00,2,15,02:00:00,2,118,2,2017,01,18
25251,2017-01-18 03:00:00,2,15,03:00:00,3,118,2,2017,01,18
25252,2017-01-18 04:00:00,2,13,04:00:00,4,118,2,2017,01,18
25253,2017-01-18 05:00:00,2,14,05:00:00,5,118,2,2017,01,18
25254,2017-01-18 06:00:00,2,14,06:00:00,6,118,2,2017,01,18
25255,2017-01-18 07:00:00,2,8,07:00:00,7,118,2,2017,01,18
25256,2017-01-18 08:00:00,2,13,08:00:00,8,118,2,2017,01,18
25257,2017-01-18 09:00:00,2,12,09:00:00,9,118,2,2017,01,18
25258,2017-01-18 10:00:00,2,16,10:00:00,10,118,2,2017,01,18
25259,2017-01-18 11:00:00,2,17,11:00:00,11,118,2,2017,01,18
25260,2017-01-18 12:00:00,2,19,12:00:00,12,118,2,2017,01,18
25261,2017-01-18 13:00:00,2,19,13:00:00,13,118,2,2017,01,18
25262,2017-01-18 14:00:00,2,21,14:00:00,14,118,2,2017,01,18
25263,2017-01-18 15:00:00,2,22,15:00:00,15,118,2,2017,01,18
25264,2017-01-18 16:00:00,2,19,16:00:00,16,118,2,2017,01,18
25265,2017-01-18 17:00:00,2,19,17:00:00,17,118,2,2017,01,18
25266,2017-01-18 18:00:00,2,20,18:00:00,18,118,2,2017,01,18
25267,2017-01-18 19:00:00,2,22,19:00:00,19,118,2,2017,01,18
25268,2017-01-18 20:00:00,2,20,20:00:00,20,118,2,2017,01,18
25269,2017-01-18 21:00:00,2,22,21:00:00,21,118,2,2017,01,18
25270,2017-01-18 22:00:00,2,22,22:00:00,22,118,2,2017,01,18
25271,2017-01-18 23:00:00,2,23,23:00:00,23,118,2,2017,01,18
25272,2017-01-19 00:00:00,2,20,00:00:00,0,119,3,2017,01,19
25273,2017-01-19 01:00:00,2,15,01:00:00,1,119,3,2017,01,19
25274,2017-01-19 02:00:00,2,13,02:00:00,2,119,3,2017,01,19
25275,2017-01-19 03:00:00,2,16,03:00:00,3,119,3,2017,01,19
25276,2017-01-19 04:00:00,2,13,04:00:00,4,119,3,2017,01,19
25277,2017-01-19 05:00:00,2,11,05:00:00,5,119,3,2017,01,19
25278,2017-01-19 06:00:00,2,9,06:00:00,6,119,3,2017,01,19
25279,2017-01-19 07:00:00,2,10,07:00:00,7,119,3,2017,01,19
25280,2017-01-19 08:00:00,2,13,08:00:00,8,119,3,2017,01,19
25281,2017-01-19 09:00:00,2,13,09:00:00,9,119,3,2017,01,19
25282,2017-01-19 10:00:00,2,15,10:00:00,10,119,3,2017,01,19
25283,2017-01-19 11:00:00,2,19,11:00:00,11,119,3,2017,01,19
25284,2017-01-19 12:00:00,2,18,12:00:00,12,119,3,2017,01,19
25285,2017-01-19 13:00:00,2,15,13:00:00,13,119,3,2017,01,19
25286,2017-01-19 14:00:00,2,21,14:00:00,14,119,3,2017,01,19
25287,2017-01-19 15:00:00,2,21,15:00:00,15,119,3,2017,01,19
25288,2017-01-19 16:00:00,2,19,16:00:00,16,119,3,2017,01,19
25289,2017-01-19 17:00:00,2,16,17:00:00,17,119,3,2017,01,19
25290,2017-01-19 18:00:00,2,21,18:00:00,18,119,3,2017,01,19
25291,2017-01-19 19:00:00,2,20,19:00:00,19,119,3,2017,01,19
25292,2017-01-19 20:00:00,2,22,20:00:00,20,119,3,2017,01,19
25293,2017-01-19 21:00:00,2,23,21:00:00,21,119,3,2017,01,19
25294,2017-01-19 22:00:00,2,23,22:00:00,22,119,3,2017,01,19
25295,2017-01-19 23:00:00,2,18,23:00:00,23,119,3,2017,01,19
25296,2017-01-20 00:00:00,2,19,00:00:00,0,120,4,2017,01,20
25297,2017-01-20 01:00:00,2,19,01:00:00,1,120,4,2017,01,20
25298,2017-01-20 02:00:00,2,14,02:00:00,2,120,4,2017,01,20
25299,2017-01-20 03:00:00,2,15,03:00:00,3,120,4,2017,01,20
25300,2017-01-20 04:00:00,2,10,04:00:00,4,120,4,2017,01,20
25301,2017-01-20 05:00:00,2,11,05:00:00,5,120,4,2017,01,20
25302,2017-01-20 06:00:00,2,11,06:00:00,6,120,4,2017,01,20
25303,2017-01-20 07:00:00,2,12,07:00:00,7,120,4,2017,01,20
25304,2017-01-20 08:00:00,2,14,08:00:00,8,120,4,2017,01,20
25305,2017-01-20 09:00:00,2,14,09:00:00,9,120,4,2017,01,20
25306,2017-01-20 10:00:00,2,13,10:00:00,10,120,4,2017,01,20
25307,2017-01-20 11:00:00,2,16,11:00:00,11,120,4,2017,01,20
25308,2017-01-20 12:00:00,2,18,12:00:00,12,120,4,2017,01,20
25309,2017-01-20 13:00:00,2,16,13:00:00,13,120,4,2017,01,20
25310,2017-01-20 14:00:00,2,21,14:00:00,14,120,4,2017,01,20
25311,2017-01-20 15:00:00,2,21,15:00:00,15,120,4,2017,01,20
25312,2017-01-20 16:00:00,2,24,16:00:00,16,120,4,2017,01,20
25313,2017-01-20 17:00:00,2,16,17:00:00,17,120,4,2017,01,20
25314,2017-01-20 18:00:00,2,19,18:00:00,18,120,4,2017,01,20
25315,2017-01-20 19:00:00,2,15,19:00:00,19,120,4,2017,01,20
25316,2017-01-20 20:00:00,2,19,20:00:00,20,120,4,2017,01,20
25317,2017-01-20 21:00:00,2,18,21:00:00,21,120,4,2017,01,20
25318,2017-01-20 22:00:00,2,11,22:00:00,22,120,4,2017,01,20
25319,2017-01-20 23:00:00,2,19,23:00:00,23,120,4,2017,01,20
25320,2017-01-21 00:00:00,2,13,00:00:00,0,121,5,2017,01,21
25321,2017-01-21 01:00:00,2,15,01:00:00,1,121,5,2017,01,21
25322,2017-01-21 02:00:00,2,14,02:00:00,2,121,5,2017,01,21
25323,2017-01-21 03:00:00,2,10,03:00:00,3,121,5,2017,01,21
25324,2017-01-21 04:00:00,2,9,04:00:00,4,121,5,2017,01,21
25325,2017-01-21 05:00:00,2,6,05:00:00,5,121,5,2017,01,21
25326,2017-01-21 06:00:00,2,8,06:00:00,6,121,5,2017,01,21
25327,2017-01-21 07:00:00,2,7,07:00:00,7,121,5,2017,01,21
25328,2017-01-21 08:00:00,2,6,08:00:00,8,121,5,2017,01,21
25329,2017-01-21 09:00:00,2,7,09:00:00,9,121,5,2017,01,21
25330,2017-01-21 10:00:00,2,10,10:00:00,10,121,5,2017,01,21
25331,2017-01-21 11:00:00,2,11,11:00:00,11,121,5,2017,01,21
25332,2017-01-21 12:00:00,2,9,12:00:00,12,121,5,2017,01,21
25333,2017-01-21 13:00:00,2,9,13:00:00,13,121,5,2017,01,21
25334,2017-01-21 14:00:00,2,11,14:00:00,14,121,5,2017,01,21
25335,2017-01-21 15:00:00,2,9,15:00:00,15,121,5,2017,01,21
25336,2017-01-21 16:00:00,2,9,16:00:00,16,121,5,2017,01,21
25337,2017-01-21 17:00:00,2,10,17:00:00,17,121,5,2017,01,21
25338,2017-01-21 18:00:00,2,10,18:00:00,18,121,5,2017,01,21
25339,2017-01-21 19:00:00,2,11,19:00:00,19,121,5,2017,01,21
25340,2017-01-21 20:00:00,2,13,20:00:00,20,121,5,2017,01,21
25341,2017-01-21 21:00:00,2,10,21:00:00,21,121,5,2017,01,21
25342,2017-01-21 22:00:00,2,15,22:00:00,22,121,5,2017,01,21
25343,2017-01-21 23:00:00,2,13,23:00:00,23,121,5,2017,01,21
25344,2017-01-22 00:00:00,2,11,00:00:00,0,122,6,2017,01,22
25345,2017-01-22 01:00:00,2,12,01:00:00,1,122,6,2017,01,22
25346,2017-01-22 02:00:00,2,13,02:00:00,2,122,6,2017,01,22
25347,2017-01-22 03:00:00,2,11,03:00:00,3,122,6,2017,01,22
25348,2017-01-22 04:00:00,2,8,04:00:00,4,122,6,2017,01,22
25349,2017-01-22 05:00:00,2,9,05:00:00,5,122,6,2017,01,22
25350,2017-01-22 06:00:00,2,5,06:00:00,6,122,6,2017,01,22
25351,2017-01-22 07:00:00,2,10,07:00:00,7,122,6,2017,01,22
25352,2017-01-22 08:00:00,2,9,08:00:00,8,122,6,2017,01,22
25353,2017-01-22 09:00:00,2,12,09:00:00,9,122,6,2017,01,22
25354,2017-01-22 10:00:00,2,7,10:00:00,10,122,6,2017,01,22
25355,2017-01-22 11:00:00,2,8,11:00:00,11,122,6,2017,01,22
25356,2017-01-22 12:00:00,2,9,12:00:00,12,122,6,2017,01,22
25357,2017-01-22 13:00:00,2,11,13:00:00,13,122,6,2017,01,22
25358,2017-01-22 14:00:00,2,8,14:00:00,14,122,6,2017,01,22
25359,2017-01-22 15:00:00,2,10,15:00:00,15,122,6,2017,01,22
25360,2017-01-22 16:00:00,2,9,16:00:00,16,122,6,2017,01,22
25361,2017-01-22 17:00:00,2,13,17:00:00,17,122,6,2017,01,22
25362,2017-01-22 18:00:00,2,13,18:00:00,18,122,6,2017,01,22
25363,2017-01-22 19:00:00,2,13,19:00:00,19,122,6,2017,01,22
25364,2017-01-22 20:00:00,2,12,20:00:00,20,122,6,2017,01,22
25365,2017-01-22 21:00:00,2,13,21:00:00,21,122,6,2017,01,22
25366,2017-01-22 22:00:00,2,12,22:00:00,22,122,6,2017,01,22
25367,2017-01-22 23:00:00,2,12,23:00:00,23,122,6,2017,01,22
25368,2017-01-23 00:00:00,2,12,00:00:00,0,123,0,2017,01,23
25369,2017-01-23 01:00:00,2,13,01:00:00,1,123,0,2017,01,23
25370,2017-01-23 02:00:00,2,13,02:00:00,2,123,0,2017,01,23
25371,2017-01-23 03:00:00,2,12,03:00:00,3,123,0,2017,01,23
25372,2017-01-23 04:00:00,2,13,04:00:00,4,123,0,2017,01,23
25373,2017-01-23 05:00:00,2,10,05:00:00,5,123,0,2017,01,23
25374,2017-01-23 06:00:00,2,9,06:00:00,6,123,0,2017,01,23
25375,2017-01-23 07:00:00,2,14,07:00:00,7,123,0,2017,01,23
25376,2017-01-23 08:00:00,2,13,08:00:00,8,123,0,2017,01,23
25377,2017-01-23 09:00:00,2,15,09:00:00,9,123,0,2017,01,23
25378,2017-01-23 10:00:00,2,14,10:00:00,10,123,0,2017,01,23
25379,2017-01-23 11:00:00,2,14,11:00:00,11,123,0,2017,01,23
25380,2017-01-23 12:00:00,2,18,12:00:00,12,123,0,2017,01,23
25381,2017-01-23 13:00:00,2,16,13:00:00,13,123,0,2017,01,23
25382,2017-01-23 14:00:00,2,21,14:00:00,14,123,0,2017,01,23
25383,2017-01-23 15:00:00,2,21,15:00:00,15,123,0,2017,01,23
25384,2017-01-23 16:00:00,2,24,16:00:00,16,123,0,2017,01,23
25385,2017-01-23 17:00:00,2,22,17:00:00,17,123,0,2017,01,23
25386,2017-01-23 18:00:00,2,18,18:00:00,18,123,0,2017,01,23
25387,2017-01-23 19:00:00,2,20,19:00:00,19,123,0,2017,01,23
25388,2017-01-23 20:00:00,2,26,20:00:00,20,123,0,2017,01,23
25389,2017-01-23 21:00:00,2,22,21:00:00,21,123,0,2017,01,23
25390,2017-01-23 22:00:00,2,22,22:00:00,22,123,0,2017,01,23
25391,2017-01-23 23:00:00,2,18,23:00:00,23,123,0,2017,01,23
25392,2017-01-24 00:00:00,2,21,00:00:00,0,124,1,2017,01,24
25393,2017-01-24 01:00:00,2,17,01:00:00,1,124,1,2017,01,24
25394,2017-01-24 02:00:00,2,18,02:00:00,2,124,1,2017,01,24
25395,2017-01-24 03:00:00,2,16,03:00:00,3,124,1,2017,01,24
25396,2017-01-24 04:00:00,2,14,04:00:00,4,124,1,2017,01,24
25397,2017-01-24 05:00:00,2,9,05:00:00,5,124,1,2017,01,24
25398,2017-01-24 06:00:00,2,11,06:00:00,6,124,1,2017,01,24
25399,2017-01-24 07:00:00,2,11,07:00:00,7,124,1,2017,01,24
25400,2017-01-24 08:00:00,2,14,08:00:00,8,124,1,2017,01,24
25401,2017-01-24 09:00:00,2,12,09:00:00,9,124,1,2017,01,24
25402,2017-01-24 10:00:00,2,17,10:00:00,10,124,1,2017,01,24
25403,2017-01-24 11:00:00,2,17,11:00:00,11,124,1,2017,01,24
25404,2017-01-24 12:00:00,2,18,12:00:00,12,124,1,2017,01,24
25405,2017-01-24 13:00:00,2,15,13:00:00,13,124,1,2017,01,24
25406,2017-01-24 14:00:00,2,23,14:00:00,14,124,1,2017,01,24
25407,2017-01-24 15:00:00,2,24,15:00:00,15,124,1,2017,01,24
25408,2017-01-24 16:00:00,2,22,16:00:00,16,124,1,2017,01,24
25409,2017-01-24 17:00:00,2,18,17:00:00,17,124,1,2017,01,24
25410,2017-01-24 18:00:00,2,23,18:00:00,18,124,1,2017,01,24
25411,2017-01-24 19:00:00,2,20,19:00:00,19,124,1,2017,01,24
25412,2017-01-24 20:00:00,2,24,20:00:00,20,124,1,2017,01,24
25413,2017-01-24 21:00:00,2,23,21:00:00,21,124,1,2017,01,24
25414,2017-01-24 22:00:00,2,24,22:00:00,22,124,1,2017,01,24
25415,2017-01-24 23:00:00,2,25,23:00:00,23,124,1,2017,01,24
25416,2017-01-25 00:00:00,2,18,00:00:00,0,125,2,2017,01,25
25417,2017-01-25 01:00:00,2,16,01:00:00,1,125,2,2017,01,25
25418,2017-01-25 02:00:00,2,21,02:00:00,2,125,2,2017,01,25
25419,2017-01-25 03:00:00,2,14,03:00:00,3,125,2,2017,01,25
25420,2017-01-25 04:00:00,2,13,04:00:00,4,125,2,2017,01,25
25421,2017-01-25 05:00:00,2,12,05:00:00,5,125,2,2017,01,25
25422,2017-01-25 06:00:00,2,10,06:00:00,6,125,2,2017,01,25
25423,2017-01-25 07:00:00,2,9,07:00:00,7,125,2,2017,01,25
25424,2017-01-25 08:00:00,2,10,08:00:00,8,125,2,2017,01,25
25425,2017-01-25 09:00:00,2,12,09:00:00,9,125,2,2017,01,25
25426,2017-01-25 10:00:00,2,13,10:00:00,10,125,2,2017,01,25
25427,2017-01-25 11:00:00,2,17,11:00:00,11,125,2,2017,01,25
25428,2017-01-25 12:00:00,2,22,12:00:00,12,125,2,2017,01,25
25429,2017-01-25 13:00:00,2,17,13:00:00,13,125,2,2017,01,25
25430,2017-01-25 14:00:00,2,19,14:00:00,14,125,2,2017,01,25
25431,2017-01-25 15:00:00,2,23,15:00:00,15,125,2,2017,01,25
25432,2017-01-25 16:00:00,2,23,16:00:00,16,125,2,2017,01,25
25433,2017-01-25 17:00:00,2,18,17:00:00,17,125,2,2017,01,25
25434,2017-01-25 18:00:00,2,19,18:00:00,18,125,2,2017,01,25
25435,2017-01-25 19:00:00,2,20,19:00:00,19,125,2,2017,01,25
25436,2017-01-25 20:00:00,2,20,20:00:00,20,125,2,2017,01,25
25437,2017-01-25 21:00:00,2,23,21:00:00,21,125,2,2017,01,25
25438,2017-01-25 22:00:00,2,23,22:00:00,22,125,2,2017,01,25
25439,2017-01-25 23:00:00,2,22,23:00:00,23,125,2,2017,01,25
25440,2017-01-26 00:00:00,2,18,00:00:00,0,126,3,2017,01,26
25441,2017-01-26 01:00:00,2,18,01:00:00,1,126,3,2017,01,26
25442,2017-01-26 02:00:00,2,14,02:00:00,2,126,3,2017,01,26
25443,2017-01-26 03:00:00,2,16,03:00:00,3,126,3,2017,01,26
25444,2017-01-26 04:00:00,2,11,04:00:00,4,126,3,2017,01,26
25445,2017-01-26 05:00:00,2,11,05:00:00,5,126,3,2017,01,26
25446,2017-01-26 06:00:00,2,13,06:00:00,6,126,3,2017,01,26
25447,2017-01-26 07:00:00,2,11,07:00:00,7,126,3,2017,01,26
25448,2017-01-26 08:00:00,2,11,08:00:00,8,126,3,2017,01,26
25449,2017-01-26 09:00:00,2,11,09:00:00,9,126,3,2017,01,26
25450,2017-01-26 10:00:00,2,12,10:00:00,10,126,3,2017,01,26
25451,2017-01-26 11:00:00,2,10,11:00:00,11,126,3,2017,01,26
25452,2017-01-26 12:00:00,2,13,12:00:00,12,126,3,2017,01,26
25453,2017-01-26 13:00:00,2,11,13:00:00,13,126,3,2017,01,26
25454,2017-01-26 14:00:00,2,13,14:00:00,14,126,3,2017,01,26
25455,2017-01-26 15:00:00,2,14,15:00:00,15,126,3,2017,01,26
25456,2017-01-26 16:00:00,2,15,16:00:00,16,126,3,2017,01,26
25457,2017-01-26 17:00:00,2,15,17:00:00,17,126,3,2017,01,26
25458,2017-01-26 18:00:00,2,18,18:00:00,18,126,3,2017,01,26
25459,2017-01-26 19:00:00,2,20,19:00:00,19,126,3,2017,01,26
25460,2017-01-26 20:00:00,2,18,20:00:00,20,126,3,2017,01,26
25461,2017-01-26 21:00:00,2,22,21:00:00,21,126,3,2017,01,26
25462,2017-01-26 22:00:00,2,22,22:00:00,22,126,3,2017,01,26
25463,2017-01-26 23:00:00,2,17,23:00:00,23,126,3,2017,01,26
25464,2017-01-27 00:00:00,2,19,00:00:00,0,127,4,2017,01,27
25465,2017-01-27 01:00:00,2,18,01:00:00,1,127,4,2017,01,27
25466,2017-01-27 02:00:00,2,15,02:00:00,2,127,4,2017,01,27
25467,2017-01-27 03:00:00,2,15,03:00:00,3,127,4,2017,01,27
25468,2017-01-27 04:00:00,2,11,04:00:00,4,127,4,2017,01,27
25469,2017-01-27 05:00:00,2,10,05:00:00,5,127,4,2017,01,27
25470,2017-01-27 06:00:00,2,6,06:00:00,6,127,4,2017,01,27
25471,2017-01-27 07:00:00,2,12,07:00:00,7,127,4,2017,01,27
25472,2017-01-27 08:00:00,2,13,08:00:00,8,127,4,2017,01,27
25473,2017-01-27 09:00:00,2,14,09:00:00,9,127,4,2017,01,27
25474,2017-01-27 10:00:00,2,13,10:00:00,10,127,4,2017,01,27
25475,2017-01-27 11:00:00,2,15,11:00:00,11,127,4,2017,01,27
25476,2017-01-27 12:00:00,2,15,12:00:00,12,127,4,2017,01,27
25477,2017-01-27 13:00:00,2,16,13:00:00,13,127,4,2017,01,27
25478,2017-01-27 14:00:00,2,14,14:00:00,14,127,4,2017,01,27
25479,2017-01-27 15:00:00,2,21,15:00:00,15,127,4,2017,01,27
25480,2017-01-27 16:00:00,2,20,16:00:00,16,127,4,2017,01,27
25481,2017-01-27 17:00:00,2,17,17:00:00,17,127,4,2017,01,27
25482,2017-01-27 18:00:00,2,17,18:00:00,18,127,4,2017,01,27
25483,2017-01-27 19:00:00,2,18,19:00:00,19,127,4,2017,01,27
25484,2017-01-27 20:00:00,2,25,20:00:00,20,127,4,2017,01,27
25485,2017-01-27 21:00:00,2,17,21:00:00,21,127,4,2017,01,27
25486,2017-01-27 22:00:00,2,17,22:00:00,22,127,4,2017,01,27
25487,2017-01-27 23:00:00,2,19,23:00:00,23,127,4,2017,01,27
25488,2017-01-28 00:00:00,2,18,00:00:00,0,128,5,2017,01,28
25489,2017-01-28 01:00:00,2,12,01:00:00,1,128,5,2017,01,28
25490,2017-01-28 02:00:00,2,14,02:00:00,2,128,5,2017,01,28
25491,2017-01-28 03:00:00,2,11,03:00:00,3,128,5,2017,01,28
25492,2017-01-28 04:00:00,2,9,04:00:00,4,128,5,2017,01,28
25493,2017-01-28 05:00:00,2,7,05:00:00,5,128,5,2017,01,28
25494,2017-01-28 06:00:00,2,9,06:00:00,6,128,5,2017,01,28
25495,2017-01-28 07:00:00,2,8,07:00:00,7,128,5,2017,01,28
25496,2017-01-28 08:00:00,2,6,08:00:00,8,128,5,2017,01,28
25497,2017-01-28 09:00:00,2,10,09:00:00,9,128,5,2017,01,28
25498,2017-01-28 10:00:00,2,9,10:00:00,10,128,5,2017,01,28
25499,2017-01-28 11:00:00,2,7,11:00:00,11,128,5,2017,01,28
25500,2017-01-28 12:00:00,2,7,12:00:00,12,128,5,2017,01,28
25501,2017-01-28 13:00:00,2,12,13:00:00,13,128,5,2017,01,28
25502,2017-01-28 14:00:00,2,11,14:00:00,14,128,5,2017,01,28
25503,2017-01-28 15:00:00,2,10,15:00:00,15,128,5,2017,01,28
25504,2017-01-28 16:00:00,2,12,16:00:00,16,128,5,2017,01,28
25505,2017-01-28 17:00:00,2,9,17:00:00,17,128,5,2017,01,28
25506,2017-01-28 18:00:00,2,8,18:00:00,18,128,5,2017,01,28
25507,2017-01-28 19:00:00,2,11,19:00:00,19,128,5,2017,01,28
25508,2017-01-28 20:00:00,2,15,20:00:00,20,128,5,2017,01,28
25509,2017-01-28 21:00:00,2,13,21:00:00,21,128,5,2017,01,28
25510,2017-01-28 22:00:00,2,14,22:00:00,22,128,5,2017,01,28
25511,2017-01-28 23:00:00,2,17,23:00:00,23,128,5,2017,01,28
25512,2017-01-29 00:00:00,2,16,00:00:00,0,129,6,2017,01,29
25513,2017-01-29 01:00:00,2,13,01:00:00,1,129,6,2017,01,29
25514,2017-01-29 02:00:00,2,13,02:00:00,2,129,6,2017,01,29
25515,2017-01-29 03:00:00,2,11,03:00:00,3,129,6,2017,01,29
25516,2017-01-29 04:00:00,2,7,04:00:00,4,129,6,2017,01,29
25517,2017-01-29 05:00:00,2,6,05:00:00,5,129,6,2017,01,29
25518,2017-01-29 06:00:00,2,9,06:00:00,6,129,6,2017,01,29
25519,2017-01-29 07:00:00,2,9,07:00:00,7,129,6,2017,01,29
25520,2017-01-29 08:00:00,2,7,08:00:00,8,129,6,2017,01,29
25521,2017-01-29 09:00:00,2,9,09:00:00,9,129,6,2017,01,29
25522,2017-01-29 10:00:00,2,10,10:00:00,10,129,6,2017,01,29
25523,2017-01-29 11:00:00,2,12,11:00:00,11,129,6,2017,01,29
25524,2017-01-29 12:00:00,2,12,12:00:00,12,129,6,2017,01,29
25525,2017-01-29 13:00:00,2,9,13:00:00,13,129,6,2017,01,29
25526,2017-01-29 14:00:00,2,11,14:00:00,14,129,6,2017,01,29
25527,2017-01-29 15:00:00,2,9,15:00:00,15,129,6,2017,01,29
25528,2017-01-29 16:00:00,2,13,16:00:00,16,129,6,2017,01,29
25529,2017-01-29 17:00:00,2,10,17:00:00,17,129,6,2017,01,29
25530,2017-01-29 18:00:00,2,13,18:00:00,18,129,6,2017,01,29
25531,2017-01-29 19:00:00,2,14,19:00:00,19,129,6,2017,01,29
